-	Enterprise	-	proper	8	-	-	-	-	-
-	Estonia	-	proper	12	-	-	-	-	-
-	ISS	-	proper	10B	-	-	-	-	-
-	Megastar	-	proper	6	-	-	-	-	-
-	Millennium Falcon	-	proper	?6	-	-	-	-	-
-	Sojuz	-	proper	5	-	-	-	-	-
-	Titanic	-	proper	5	-	-	-	-	-
-	Vasa	-	proper	9	-	-	-	-	-
-	Wasa	-	proper	9	-	-	-	-	-
-	Ukko|pekka	-	proper	9	kk:k	-	-	-	-
