-	klinohumiitti	-	noun	5	tt:t	-	-	-	-
-	klinopyrokseeni	-	noun	5	-	-	-	-	-
-	klintti	-	noun	5	tt:t	front	-	-	-
-	klipperi	-	noun	6	-	-	-	-	-
-	klippi	-	noun	5	pp:p	front	-	-	-
-	klippinki	-	noun	5	nk:ng	-	-	-	-
-	klipsi	-	noun	5	-	front	-	coll	-
-	klisee	-	noun	20	-	front	-	-	-
-	klitoris	-	noun	39	-	back	-	-	-
-	klo	-	noun	!	-	-	-	-	-
-	kloaakki	-	noun	5	kk:k	back	-	-	-
-	klodronaatti	-	noun	5	tt:t	-	-	-	-
-	klofibraatti	-	noun	5	tt:t	-	-	-	-
-	klomipramiini	-	noun	5	-	-	-	-	-
-	klonidiini	-	noun	5	-	-	-	-	-
-	kloonaus	-	noun	39	-	back	-	-	-
-	klooni	-	noun	5	-	back	-	-	-
-	klooraus	-	noun	39	-	back	-	-	-
-	kloori	-	noun	5	-	back	-	-	-
-	klooritus	-	noun	39	-	back	-	-	-
-	klootti	-	noun	5	tt:t	back	-	-	-
-	klopidogreeli	-	noun	5	-	-	-	-	-
-	kloppi	-	noun	5	pp:p	back	-	coll	-
-	kloraatti	-	noun	5	tt:t	-	-	-	-
-	kloramfenikoli	-	noun	5	-	-	-	-	-
-	kloramiini	-	noun	5	-	-	-	-	-
-	kloridi	-	noun	5	-	-	-	-	-
-	kloriitti	-	noun	5	tt:t	-	-	-	-
-	kloroformi	-	noun	5	-	-	-	-	-
-	klorofylli	-	noun	5	-	front|back	-	-	-
-	klorokiini	-	noun	5	-	-	-	-	-
-	kloroplasti	-	noun	5	-	-	-	-	-
-	klosetti	-	noun	5	tt:t	back	-	dated	-
-	klotsapiini	-	noun	5	-	-	-	-	-
-	klovneria	-	noun	12	-	back	-	-	-
-	klovni	-	noun	5	-	back	-	-	-
-	klubi	-	noun	5	-	back	-	-	-
-	klusiili	-	noun	6	-	-	-	-	-
-	klusteri	-	noun	6	-	back	-	-	-
-	kluutti	-	noun	5	tt:t	back	-	-	-
-	klyyvari	-	noun	6	-	-	-	-	-
-	klöntti	-	noun	5	tt:t	front	-	coll	-
-	km	-	noun	5B	-	front	-	unit	-
-	km/h	-	noun	5B	-	front	-	unit	-
-	km²	-	noun	5B	-	front	-	unit	-
-	knaapi	-	noun	5	-	back	-	-	-
-	knaappi	-	noun	5	pp:p	back	-	-	-
-	knalli	-	noun	5	-	back	-	-	-
-	knesset	-	noun	5	-	front	-	-	-
-	knoppi	-	noun	5	pp:p	back	-	-	-
-	knoppologia	-	noun	12	-	back	-	jocul	-
-	knorri	-	noun	5	-	back	-	-	-
-	knöödeli	-	noun	6	-	front	-	-	-
-	koagulaatio	-	noun	3	-	back	-	-	-
-	koagulointi	-	noun	5	nt:nn	back	-	-	-
-	koala	-	noun	9|12|10	-	back	-	-	-
-	koalitio	-	noun	3	-	back	-	-	-
-	koarktaatio	-	noun	3	-	-	-	-	-
-	kobalamiini	-	noun	5	-	-	-	-	-
-	koboltti	-	noun	5	tt:t	back	-	-	-
-	kobra	-	noun	10	-	back	-	-	-
-	kodeiini	-	noun	5	-	back	-	-	-
-	kodifikaatio	-	noun	3	-	back	-	-	-
-	kodifiointi	-	noun	5	nt:nn	back	-	-	-
-	kodikkuus	-	noun	40	-	back	-	-	-
-	kodittomuus	-	noun	40	-	back	-	-	-
-	kodoni	-	noun	6	-	-	-	-	-
-	koe	-	noun	48	k:	back	-	-	-
-	koeffisientti	-	noun	5	tt:t	back	-	-	-
-	koentsyymi	-	noun	6	-	front|back	-	-	-
-	koersitiviteetti	-	noun	5	tt:t	-	-	-	-
-	koestus	-	noun	39	-	back	-	-	-
-	koetin	-	noun	33	tt:t	back	-	-	-
-	koettelemus	-	noun	39	-	back	-	-	-
-	koettelu	-	noun	2	-	back	-	-	-
-	koetus	-	noun	39	-	back	-	-	-
-	kofaktori	-	noun	5	-	-	-	-	-
-	kofeiini	-	noun	5	-	back	-	-	-
-	koffertti	-	noun	5	tt:t	-	-	dated|rare	-
-	kofta	-	noun	10	-	-	-	-	-
-	kognitio	-	noun	3	-	back	-	-	-
-	kohahdus	-	noun	39	-	back	-	-	-
-	kohaus	-	noun	39	-	back	-	-	-
-	kohautus	-	noun	39	-	back	-	-	-
-	kohde	-	noun	48	t:d	back	-	-	-
-	kohdistin	-	noun	33	-	back	-	-	-
-	kohdistus	-	noun	39	-	back	-	-	-
-	koheesio	-	noun	3	-	back	-	-	-
-	kohennus	-	noun	39	-	back	-	-	-
-	koherenssi	-	noun	5	-	back	-	-	-
-	kohina	-	noun	13	-	back	-	-	-
-	kohmelo	-	noun	2	-	back	-	-	-
-	kohmetus	-	noun	39	-	back	-	-	-
-	koho	-	noun	1	-	back	-	-	-
-	kohoama	-	noun	10	-	back	-	-	-
-	kohokas	-	noun	41	kk:k	back	-	-	-
-	kohokki	-	noun	5	kk:k	back	-	-	-
-	kohortti	-	noun	5	tt:t	back	-	-	-
-	kohottaja	-	noun	10	-	back	-	-	-
-	kohotus	-	noun	39	-	back	-	-	-
-	kohouma	-	noun	10	-	back	-	-	-
-	kohoutuma	-	noun	10	-	back	-	-	-
-	kohta	-	noun	10	t:d	back	-	-	-
-	kohtaaminen	-	noun	38	-	-	-	-	-
-	kohtaanto	-	noun	1	nt:nn	-	-	-	-
-	kohtalo	-	noun	2	-	back	-	-	-
-	kohtalokkuus	-	noun	40	-	back	-	-	-
-	kohtalotar	-	noun	32	tt:t	back	-	-	-
-	kohtaus	-	noun	39	-	back	-	-	-
-	kohteliaisuus	-	noun	40	-	back	-	-	-
-	kohtelu	-	noun	2	-	back	-	-	-
-	kohtio	-	noun	3	-	back	-	-	-
-	kohtu	-	noun	1	t:d	back	-	-	-
-	kohtuullisuus	-	noun	40	-	back	-	-	-
-	kohtuus	-	noun	40	-	back	-	-	-
-	kohtuuttomuus	-	noun	40	-	back	-	-	-
-	kohu	-	noun	1	-	back	-	-	-
-	kohva	-	noun	10	-	back	-	-	-
-	koi	-	noun	18	-	back	-	-	-
-	koillinen	-	noun	38	-	back	-	-	-
-	koipeliini	-	noun	5	-	back	-	jocul	-
-	koipi	-	noun	7	p:v	back	-	-	-
-	koira	-	noun	10	-	back	-	-	-
-	koirakko	-	noun	4	kk:k	back	-	-	-
-	koiras	-	noun	41|(39)	-	back	-	-	-
-	koiruus	-	noun	40	-	back	-	-	-
-	koisa	-	noun	10	-	back	-	-	-
-	koiso	-	noun	1	-	back	-	-	-
-	koite	-	noun	48	tt:t	back	-	-	-
-	koitos	-	noun	39	-	back	-	-	-
-	koitto	-	noun	1	tt:t	back	-	-	-
-	koitus	-	noun	39	-	back	-	-	-
-	koivikko	-	noun	4	kk:k	back	-	-	-
-	koivisto	-	noun	2	-	back	-	-	-
-	koivistolainen	-	noun	38	-	back	-	-	-
-	koivu	-	noun	1	-	back	-	-	-
-	kojamo	-	noun	2	-	back	-	-	-
-	koje	-	noun	48	-	back	-	-	-
-	kojeisto	-	noun	1	-	back	-	-	-
-	kojootti	-	noun	5	tt:t	back	-	-	-
-	koju	-	noun	1	-	back	-	-	-
-	koka	-	noun	10	-	-	-	-	-
-	kokaiini	-	noun	5	-	back	-	-	-
-	kokainismi	-	noun	5	-	back	-	-	-
-	kokainisti	-	noun	5	-	back	-	-	-
-	kokardi	-	noun	5	-	back	-	-	-
-	kokeellisuus	-	noun	40	-	-	-	-	-
-	kokeilija	-	noun	12	-	-	-	-	-
-	kokeilu	-	noun	2	-	back	-	-	-
-	kokelas	-	noun	41	-	back	-	-	-
-	kokemattomuus	-	noun	40	-	back	-	-	-
-	kokemus	-	noun	39	-	back	-	-	-
-	kokeneisuus	-	noun	40	-	back	-	-	-
-	koketteria	-	noun	12	-	back	-	dated	-
-	koketti	-	noun	5	tt:t	-	-	-	-
-	kokija	-	noun	12	-	-	-	-	-
-	kokillaana	-	noun	9	-	-	-	-	-
-	kokilli	-	noun	6	-	-	-	-	-
-	kokis	-	noun	39	-	back	-	slang	-
-	kokka	-	noun	10	kk:k	back	-	-	-
-	kokkaaja	-	noun	10	-	back	-	coll	-
-	kokkailu	-	noun	2	-	-	-	-	-
-	kokkare	-	noun	48	-	back	-	-	-
-	kokkari	-	noun	6	-	-	-	slang	-
-	kokkaus	-	noun	39	-	back	-	coll	-
-	kokkeli	-	noun	6	-	back	-	-	-
-	kokki	-	noun	5	kk:k	back	-	-	-
-	kokkidiostaatti	-	noun	5	tt:t	-	-	-	-
-	kokko	-	noun	1	kk:k	back	-	-	-
-	kokkolalainen	-	noun	38	-	-	-	-	-
-	koko	-	noun	1	k:	back	-	-	-
-	kokoaja	-	noun	10	-	back	-	-	-
-	kokoaminen	-	noun	38	-	-	-	-	-
-	kokoelma	-	noun	10	-	back	-	-	-
-	kokonainen	-	noun	38	-	-	-	rare	-
-	kokonaisuus	-	noun	40	-	back	-	-	-
-	kokooja	-	noun	10	-	back	-	-	-
-	kokoomus	-	noun	39	-	back	-	-	-
-	kokoomuslainen	-	noun	38	-	-	-	-	-
-	kokoontuma	-	noun	10	-	back	-	-	-
-	kokotti	-	noun	5	tt:t	back	-	dated	-
-	kokouma	-	noun	10	-	back	-	-	-
-	kokous	-	noun	39	-	back	-	-	-
-	kokoutuma	-	noun	10	-	back	-	-	-
-	koksaamo	-	noun	2	-	back	-	-	-
-	koksaus	-	noun	39	-	-	-	-	-
-	koksi	-	noun	5	-	back	-	-	-
-	koksittamo	-	noun	1	-	back	-	-	-
-	koksu	-	noun	1	-	-	-	-	-
-	koktaili	-	noun	5	-	back	-	-	-
-	kola	-	noun	10	-	back	-	-	-
-	kolahdus	-	noun	39	-	back	-	-	-
-	kolam	-	noun	5	-	-	-	-	-
-	kolangiitti	-	noun	5	tt:t	-	-	-	-
-	kolari	-	noun	6	-	back	-	-	-
-	kolarilainen	-	noun	38	-	-	-	-	-
-	kolaus	-	noun	39	-	back	-	-	-
-	koleerikko	-	noun	4	kk:k	back	-	-	-
-	kolehti	-	noun	5	t:d	back	-	-	-
-	kolekalsiferoli	-	noun	6	-	-	-	-	-
-	kolektomia	-	noun	12	-	-	-	-	-
-	kolekystiitti	-	noun	5	tt:t	front|back	-	-	-
-	kolekystokiniini	-	noun	5	-	-	-	-	-
-	kolera	-	noun	12	-	back	-	-	-
-	kolestaasi	-	noun	5	-	-	-	-	-
-	kolesteatooma	-	noun	10	-	-	-	-	-
-	kolesteroli	-	noun	5	-	back	-	-	-
-	kolestipoli	-	noun	6	-	-	-	-	-
-	kolestyramiini	-	noun	5	-	-	-	-	-
-	koleus	-	noun	40	-	back	-	-	-
-	kolhaisu	-	noun	2	-	back	-	-	-
-	kolhiintuma	-	noun	10	-	back	-	-	-
-	kolhiutuma	-	noun	10	-	back	-	-	-
-	kolhoosi	-	noun	6	-	back	-	-	-
-	kolhu	-	noun	1	-	back	-	-	-
-	kolibri	-	noun	5	-	back	-	-	-
-	koliikki	-	noun	5	kk:k	back	-	-	-
-	koliini	-	noun	6	-	-	-	-	-
-	koliitti	-	noun	5	tt:t	back	-	-	-
-	kolikko	-	noun	4	kk:k	back	-	-	-
-	kolina	-	noun	12	-	back	-	-	-
-	kolja	-	noun	10	-	back	-	-	-
-	koljatti	-	noun	5	tt:t	back	-	jocul	-
-	kolke	-	noun	48	kk:k	back	-	-	-
-	kolkka	-	noun	10	kk:k	back	-	-	-
-	kolkki	-	noun	5	kk:k	-	-	coll	-
-	kolkkous	-	noun	40	-	back	-	-	-
-	kolkutin	-	noun	33	tt:t	back	-	-	-
-	kolkutus	-	noun	39	-	back	-	-	-
-	kollaasi	-	noun	5	-	back	-	-	-
-	kollaboraatio	-	noun	3	-	-	-	-	-
-	kollaboraattori	-	noun	6	-	-	-	-	-
-	kollageeni	-	noun	5	-	front|back	-	-	-
-	kollapsi	-	noun	5	-	back	-	-	-
-	kollateraali	-	noun	5	-	-	-	-	-
-	kollega	-	noun	13	-	back	-	-	-
-	kollegiaalisuus	-	noun	40	-	-	-	-	-
-	kollegio	-	noun	3	-	back	-	-	-
-	kollektiivi	-	noun	5	-	back	-	-	-
-	kollektiivisuus	-	noun	40	-	back	-	-	-
-	kollektivismi	-	noun	5	-	back	-	-	-
-	kollektivisti	-	noun	5	-	back	-	-	-
-	kollektori	-	noun	5	-	back	-	-	-
-	kollektsioni	-	noun	5	-	-	-	arch	-
-	kolli	-	noun	5	-	back	-	-	-
-	kollimointi	-	noun	5	nt:nn	-	-	-	-
-	kolloidi	-	noun	5	-	back	-	-	-
-	kollokaatio	-	noun	3	-	-	-	-	-
-	kollokvialismi	-	noun	5	-	-	-	-	-
-	kollokvio	-	noun	3	-	back	-	-	-
-	kollokviumi	-	noun	5	-	back	-	-	-
-	kollotus	-	noun	39	-	back	-	-	-
-	kolmannes	-	noun	39	-	back	-	-	-
-	kolmikko	-	noun	4	kk:k	back	-	-	-
-	kolminaisuus	-	noun	40	-	back	-	-	-
-	kolmio	-	noun	3	-	back	-	-	-
-	kolmiointi	-	noun	5	nt:nn	back	-	-	-
-	kolmonen	-	noun	38	-	back	-	-	-
-	kolo	-	noun	1	-	back	-	-	-
-	kolografia	-	noun	12	-	-	-	-	-
-	kolonia	-	noun	12	-	back	-	-	-
-	kolonialismi	-	noun	5	-	back	-	-	-
-	kolonialisti	-	noun	5	-	back	-	-	-
-	kolonisaatio	-	noun	3	-	-	-	-	-
-	kolonna	-	noun	10	-	back	-	-	-
-	kolonnadi	-	noun	5	-	-	-	-	-
-	kolonni	-	noun	5	-	back	-	-	-
-	kolonoskopia	-	noun	12	-	-	-	-	-
-	koloratuuri	-	noun	5	-	back	-	-	-
-	kolorimetri	-	noun	5	-	front|back	-	-	-
-	kolorismi	-	noun	5	-	back	-	-	-
-	koloristi	-	noun	5	-	back	-	-	-
-	kolossi	-	noun	5	-	back	-	-	-
-	kolostomia	-	noun	12	-	-	-	-	-
-	kolotus	-	noun	39	-	back	-	-	-
-	kolpakko	-	noun	4	kk:k	back	-	-	-
-	kolpakollinen	-	noun	38	-	back	-	-	-
-	kolportööri	-	noun	5	-	-	-	-	-
-	kolposkopia	-	noun	12	-	-	-	-	-
-	koltiainen	-	noun	38	-	back	-	jocul	-
-	koltta	-	noun	10	tt:t	back	-	-	-
-	kolttonen	-	noun	38	-	back	-	-	-
-	kolttu	-	noun	1	tt:t	back	-	-	-
-	kolumbaario	-	noun	3	-	back	-	-	-
-	kolumbialainen	-	noun	38	-	-	-	-	-
-	kolumni	-	noun	5	-	back	-	-	-
-	kolumnisti	-	noun	5	-	back	-	-	-
-	kolvi	-	noun	5	-	back	-	-	-
-	kom	-	noun	5	-	-	-	-	-
-	komatiitti	-	noun	5	tt:t	-	-	-	-
-	komatsuna	-	noun	10	-	back	-	-	-
-	kombinaatio	-	noun	3	-	back	-	-	-
-	kombinaatti	-	noun	5	tt:t	back	-	-	-
-	kombinatoriikka	-	noun	9	kk:k	-	-	-	-
-	kombinointi	-	noun	5	nt:nn	back	-	-	-
-	kombo	-	noun	1	-	back	-	coll	-
-	kombucha	-	noun	13	-	-	-	-	-
-	komedia	-	noun	12	-	back	-	-	-
-	komedienne	-	noun	8	-	back	-	-	-
-	komedo	-	noun	1	-	-	-	-	-
-	komeetta	-	noun	9	tt:t	back	-	-	-
-	komeilu	-	noun	2	-	back	-	-	-
-	komeljanttari	-	noun	6	-	back	-	dated|jocul	-
-	komendantti	-	noun	5	tt:t	back	-	-	-
-	komennus	-	noun	39	-	back	-	-	-
-	komentaja	-	noun	10	-	back	-	-	-
-	komentelu	-	noun	2	-	back	-	-	-
-	komento	-	noun	1	nt:nn	back	-	-	-
-	komero	-	noun	2	-	back	-	-	-
-	komeus	-	noun	40	-	back	-	-	-
-	komi	-	noun	5	-	back	-	-	-
-	komiikka	-	noun	14	kk:k	back	-	-	-
-	komisario	-	noun	3	-	back	-	-	-
-	komissaari	-	noun	5	-	back	-	-	-
-	komissio	-	noun	3	-	back	-	-	-
-	komissionääri	-	noun	5	-	front	-	-	-
-	komistus	-	noun	39	-	back	-	-	-
-	komitatiivi	-	noun	5	-	back	-	-	-
-	komitea	-	noun	12	-	back	-	-	-
-	komitentti	-	noun	5	tt:t	back	-	-	-
-	komitologia	-	noun	12	-	-	-	-	-
-	kommando	-	noun	1	-	-	-	-	-
-	kommari	-	noun	6	-	back	-	coll	-
-	kommellus	-	noun	39	-	back	-	-	-
-	kommensaalisuus	-	noun	40	-	-	-	-	-
-	kommentaari	-	noun	5	-	back	-	-	-
-	kommentaattori	-	noun	6	-	back	-	-	-
-	kommentoija	-	noun	10	-	back	-	-	-
-	kommentointi	-	noun	5	nt:nn	back	-	-	-
-	kommentti	-	noun	5	tt:t	back	-	-	-
-	kommervenkki	-	noun	5	kk:k	back	-	coll	-
-	kommodori	-	noun	5	-	back	-	-	-
-	kommootio	-	noun	3	-	-	-	-	-
-	kommunardi	-	noun	5	-	-	-	-	-
-	kommunikaatio	-	noun	3	-	back	-	-	-
-	kommunikationismi	-	noun	5	-	-	-	-	-
-	kommunikea	-	noun	12	-	back	-	-	-
-	kommunikointi	-	noun	5	nt:nn	back	-	-	-
-	kommunismi	-	noun	5	-	back	-	-	-
-	kommunisti	-	noun	5	-	back	-	-	-
-	kommutaatio	-	noun	3	-	back	-	-	-
-	kommutaattori	-	noun	6	-	back	-	-	-
-	kommutatiivisuus	-	noun	40	-	-	-	-	-
-	kommutointi	-	noun	5	nt:nn	-	-	-	-
-	kommuuni	-	noun	6	-	back	-	-	-
-	komorbidi	-	noun	5	-	-	-	-	-
-	komorbiditeetti	-	noun	5	tt:t	-	-	-	-
-	komori	-	noun	6	-	-	-	-	-
-	komorilainen	-	noun	38	-	-	-	-	-
-	kompa	-	noun	10	mp:mm	back	-	-	-
-	komparaatio	-	noun	3	-	back	-	-	-
-	komparaattori	-	noun	6	-	-	-	-	-
-	komparatiivi	-	noun	5	-	back	-	-	-
-	komparointi	-	noun	5	nt:nn	-	-	-	-
-	kompassi	-	noun	5	-	back	-	-	-
-	kompastelu	-	noun	2	-	back	-	-	-
-	kompastus	-	noun	39	-	back	-	-	-
-	kompatibiliteetti	-	noun	5	tt:t	-	-	-	-
-	kompensaatio	-	noun	3	-	back	-	-	-
-	kompensointi	-	noun	5	nt:nn	back	-	-	-
-	kompetenssi	-	noun	5	-	back	-	-	-
-	kompilaatio	-	noun	3	-	-	-	-	-
-	kompleksi	-	noun	5	-	back	-	-	-
-	kompleksisuus	-	noun	40	-	back	-	-	-
-	komplementaarisuus	-	noun	40	-	-	-	-	-
-	komplementti	-	noun	5	tt:t	back	-	-	-
-	komplikaatio	-	noun	3	-	back	-	-	-
-	komponentti	-	noun	5	tt:t	back	-	-	-
-	komposiitti	-	noun	5	tt:t	-	-	-	-
-	kompositio	-	noun	3	-	back	-	-	-
-	kompositionaalisuus	-	noun	40	-	-	-	-	-
-	komposti	-	noun	5	-	back	-	-	-
-	kompostointi	-	noun	5	nt:nn	back	-	-	-
-	kompostori	-	noun	5	-	back	-	-	-
-	kompotti	-	noun	5	tt:t	back	-	-	-
-	kompoundi	-	noun	5	-	-	-	-	-
-	komppania	-	noun	12	-	back	-	-	-
-	komppi	-	noun	5	pp:p	back	-	-	-
-	kompressi	-	noun	5	-	back	-	-	-
-	kompressio	-	noun	3	-	-	-	-	-
-	kompressori	-	noun	6	-	back	-	-	-
-	kompromat	-	noun	5	-	-	-	-	-
-	kompromissi	-	noun	5	-	front|back	-	-	-
-	kompulsio	-	noun	3	-	-	-	-	-
-	kompura	-	noun	12	-	back	-	-	-
-	kompurointi	-	noun	5	nt:nn	back	-	-	-
-	kompus	-	noun	39	-	back	-	coll	-
-	kompuutteri	-	noun	6	-	-	-	-	-
-	komukka	-	noun	14	kk:k	-	-	coll|slang	-
-	komuuti	-	noun	5	-	-	-	dial	-
-	komuutti	-	noun	5	tt:t	back	-	dial	-
-	kondensaatio	-	noun	3	-	back	-	-	-
-	kondensaatti	-	noun	5	tt:t	-	-	-	-
-	kondensaattori	-	noun	6	-	back	-	-	-
-	kondensori	-	noun	6	-	-	-	-	-
-	kondiittori	-	noun	6	-	back	-	-	-
-	kondis	-	noun	39	-	back	-	slang	-
-	konditio	-	noun	3	-	-	-	-	-
-	konditionaali	-	noun	5	-	back	-	-	-
-	konditoria	-	noun	12	-	back	-	-	-
-	kondomi	-	noun	6	-	back	-	-	-
-	kondori	-	noun	6	-	back	-	-	-
-	kondri	-	noun	5	-	-	-	-	-
-	kondriitti	-	noun	5	tt:t	-	-	-	-
-	kondrosarkooma	-	noun	10	-	-	-	-	-
-	kondruli	-	noun	6	-	-	-	-	-
-	konduktio	-	noun	3	-	-	-	-	-
-	konduktööri	-	noun	5	-	front	-	-	-
-	kondylooma	-	noun	10	-	back	-	-	-
-	kondyyli	-	noun	6	-	front|back	-	-	-
-	kone	-	noun	48	-	back	-	-	-
-	koneellisuus	-	noun	40	-	back	-	-	-
-	koneikko	-	noun	1	kk:k	back	-	-	-
-	koneistaja	-	noun	10	-	back	-	-	-
-	koneisto	-	noun	2	-	back	-	-	-
-	koneistus	-	noun	39	-	back	-	-	-
-	konfabulointi	-	noun	5	nt:nn	-	-	-	-
-	konfederaatio	-	noun	3	-	-	-	-	-
-	konferenssi	-	noun	5	-	back	-	-	-
-	konfessio	-	noun	3	-	-	-	-	-
-	konfessori	-	noun	6	-	-	-	-	-
-	konfetti	-	noun	5	tt:t	back	-	-	-
-	konffa	-	noun	10	-	-	-	-	-
-	konffaus	-	noun	39	-	-	-	-	-
-	konfiguraatio	-	noun	3	-	-	-	-	-
-	konfigurointi	-	noun	5	nt:nn	back	-	-	-
-	konfirmaatio	-	noun	3	-	back	-	-	-
-	konfirmandi	-	noun	5	-	back	-	dated	-
-	konfiskaatio	-	noun	3	-	-	-	-	-
-	konflikti	-	noun	5	-	back	-	-	-
-	konformismi	-	noun	5	-	-	-	-	-
-	konfutselainen	-	noun	38	-	-	-	-	-
-	konfutselaisuus	-	noun	40	-	back	-	-	-
-	konfuusio	-	noun	3	-	-	-	-	-
-	konga	-	noun	10	-	-	-	-	-
-	kongestio	-	noun	3	-	-	-	-	-
-	kongi	-	noun	5	-	-	-	rare	-
-	konglomeraatti	-	noun	5	tt:t	-	-	-	-
-	kongo	-	noun	1	-	-	-	-	-
-	kongolainen	-	noun	38	-	-	-	-	-
-	kongregaatio	-	noun	3	-	-	-	-	-
-	kongregationalismi	-	noun	5	-	-	-	-	-
-	kongressi	-	noun	5	-	back	-	-	-
-	kongruenssi	-	noun	5	-	back	-	-	-
-	koni	-	noun	5	-	back	-	-	-
-	konisaatio	-	noun	3	-	-	-	-	-
-	konjakki	-	noun	5	kk:k	back	-	-	-
-	konjektuuri	-	noun	6	-	-	-	-	-
-	konjugaatio	-	noun	3	-	back	-	-	-
-	konjugaatti	-	noun	5	tt:t	-	-	-	-
-	konjugointi	-	noun	5	nt:nn	back	-	-	-
-	konjunktiivi	-	noun	5	-	-	-	-	-
-	konjunktio	-	noun	3	-	back	-	-	-
-	konjunktiviitti	-	noun	5	tt:t	-	-	-	-
-	konjunktuuri	-	noun	5	-	back	-	-	-
-	konkani	-	noun	6	-	-	-	-	-
-	konkari	-	noun	6	-	back	-	-	-
-	konkatenaatio	-	noun	3	-	-	-	-	-
-	konkeli	-	noun	6	-	-	-	slang	-
-	konkelo	-	noun	2	-	back	-	-	-
-	konki	-	noun	5	nk:ng	back	-	coll	-
-	konkistadori	-	noun	5	-	back	-	-	-
-	konkka	-	noun	10	kk:k	back	-	coll	-
-	konkkaronkka	-	noun	10	kk:k	back	-	coll	-
-	konklaavi	-	noun	5	-	back	-	-	-
-	konkluusio	-	noun	3	-	-	-	-	-
-	konkordaatti	-	noun	5	tt:t	back	-	-	-
-	konkordanssi	-	noun	5	-	back	-	-	-
-	konkreetio	-	noun	3	-	-	-	-	-
-	konkreettisuus	-	noun	40	-	back	-	-	-
-	konkretia	-	noun	12	-	back	-	-	-
-	konkretismi	-	noun	5	-	back	-	-	-
-	konkretisti	-	noun	5	-	back	-	-	-
-	konkurrenssi	-	noun	5	-	back	-	-	-
-	konkurssi	-	noun	5	-	back	-	-	-
-	konmarittaja	-	noun	10	-	-	-	-	-
-	konmarittaminen	-	noun	38	-	-	-	-	-
-	konmaritus	-	noun	39	-	-	-	-	-
-	konna	-	noun	10	-	back	-	-	-
-	konnari	-	noun	6	-	back	-	coll	-
-	konnektio	-	noun	3	-	-	-	-	-
-	konnotaatio	-	noun	3	-	back	-	-	-
-	konnuus	-	noun	40	-	back	-	-	-
-	konossementti	-	noun	5	tt:t	back	-	-	-
-	konsekutiivisuus	-	noun	40	-	back	-	-	-
-	konsensus	-	noun	39	-	back	-	-	-
-	konsentraatio	-	noun	3	-	back	-	-	-
-	konsentraatti	-	noun	5	tt:t	back	-	-	-
-	konsentrointi	-	noun	5	nt:nn	back	-	-	-
-	konsepti	-	noun	5	-	back	-	-	-
-	konseptio	-	noun	3	-	-	-	-	-
-	konserni	-	noun	5	-	back	-	-	-
-	konsertti	-	noun	5	tt:t	back	-	-	-
-	konsertto	-	noun	1	tt:t	back	-	-	-
-	konservaattori	-	noun	6	-	back	-	-	-
-	konservatiivi	-	noun	5	-	back	-	-	-
-	konservatiivisuus	-	noun	40	-	back	-	-	-
-	konservatiivius	-	noun	39	-	-	-	-	-
-	konservatismi	-	noun	5	-	back	-	-	-
-	konservatorio	-	noun	3	-	back	-	-	-
-	konservoija	-	noun	10	-	back	-	-	-
-	konservointi	-	noun	5	nt:nn	back	-	-	-
-	konsessio	-	noun	3	-	-	-	-	-
-	konsignaatio	-	noun	3	-	-	-	-	-
-	konsignantti	-	noun	5	tt:t	-	-	-	-
-	konsiili	-	noun	5	-	back	-	-	-
-	konsilienssi	-	noun	5	-	-	-	-	-
-	konsistenssi	-	noun	5	-	back	-	-	-
-	konsistori	-	noun	6	-	back	-	-	-
-	konsoli	-	noun	6	-	back	-	-	-
-	konsolidaatio	-	noun	3	-	-	-	-	-
-	konsolidointi	-	noun	5	nt:nn	-	-	-	-
-	konsonanssi	-	noun	5	-	-	-	-	-
-	konsonantti	-	noun	5	tt:t	back	-	-	-
-	konsortio	-	noun	3	-	back	-	-	-
-	konspiraatio	-	noun	3	-	-	-	-	-
-	konstaapeli	-	noun	6	-	back	-	-	-
-	konstailija	-	noun	12	-	back	-	-	-
-	konstailu	-	noun	2	-	-	-	-	-
-	konstanssi	-	noun	5	-	back	-	-	-
-	konstantti	-	noun	5	tt:t	-	-	-	-
-	konsti	-	noun	5	-	back	-	-	-
-	konstikkuus	-	noun	40	-	back	-	-	-
-	konstipaatio	-	noun	3	-	-	-	-	-
-	konstituentti	-	noun	5	tt:t	-	-	-	-
-	konstitutionalismi	-	noun	5	-	back	-	-	-
-	konstituutio	-	noun	3	-	back	-	-	-
-	konstriktiivi	-	noun	5	-	-	-	-	-
-	konstruktio	-	noun	3	-	back	-	-	-
-	konstruktivismi	-	noun	5	-	back	-	-	-
-	konstruktori	-	noun	5	-	-	-	-	-
-	konstruointi	-	noun	5	nt:nn	back	-	-	-
-	konsulaatti	-	noun	5	tt:t	back	-	-	-
-	konsulentti	-	noun	5	tt:t	back	-	-	-
-	konsuli	-	noun	6	-	back	-	-	-
-	konsultaatio	-	noun	3	-	back	-	-	-
-	konsultointi	-	noun	5	nt:nn	back	-	-	-
-	konsultti	-	noun	5	tt:t	back	-	-	-
-	konsumerismi	-	noun	5	-	back	-	-	-
-	kontakti	-	noun	5	-	back	-	-	-
-	kontaktori	-	noun	6	-	-	-	-	-
-	kontaminaatio	-	noun	3	-	back	-	-	-
-	kontaminantti	-	noun	5	tt:t	-	-	-	-
-	konteineri	-	noun	6	-	back	-	-	-
-	konteksti	-	noun	5	-	back	-	-	-
-	kontekstuaalisuus	-	noun	40	-	-	-	-	-
