-	kaviteetti	-	noun	5	tt:t	-	-	-	-
-	keltismi	-	noun	5	-	-	-	-	-
-	keltologi	-	noun	5	-	-	-	-	-
-	keltologia	-	noun	12	-	-	-	-	-
-	keltomania	-	noun	12	-	-	-	-	-
-	kemokinesia	-	noun	12	-	-	-	-	-
-	kemoosi	-	noun	5	-	-	-	-	-
-	kemosfääri	-	noun	5	-	-	-	-	-
-	keplottelija	-	noun	12	-	-	-	-	-
-	keratometria	-	noun	12	-	-	-	-	-
-	keritsijä	-	noun	12	-	-	-	-	-
-	keruloplasmiini	-	noun	5	-	-	-	-	-
-	keskittyminen	-	noun	38	-	-	-	-	-
-	kiharapää	-	adjective	18	-	-	-	-	-
-	kinemateekki	-	noun	5	kk:k	-	-	-	-
-	kinematografia	-	noun	12	-	-	-	-	-
-	kinestesia	-	noun	12	-	-	-	-	-
-	kirografi	-	noun	5	-	-	-	-	-
-	kirologia	-	noun	12	-	-	-	-	-
-	kiromantti	-	noun	5	tt:t	-	-	-	-
-	klarifikaatio	-	noun	3	-	-	-	-	-
-	klassisisti	-	noun	5	-	-	-	-	-
-	klaustrofilia	-	noun	12	-	-	-	-	-
-	kleptofobia	-	noun	12	-	-	-	-	-
-	klerikaali	-	noun	5	-	-	-	-	-
-	klinometri	-	noun	5	-	-	-	-	-
-	klismafilia	-	noun	12	-	-	-	-	-
-	klorpromatsiini	-	noun	5	-	-	-	-	-
-	koeksistenssi	-	noun	5	-	-	-	-	-
-	kohabitaatio	-	noun	3	-	-	-	-	-
-	kohortointi	-	noun	5	nt:nn	-	-	-	-
-	koinsidenssi	-	noun	5	-	-	-	-	-
-	kokleofiksaatio	-	noun	3	-	-	-	-	-
-	koksalgia	-	noun	12	-	-	-	-	-
-	kolekystektomia	-	noun	12	-	-	-	-	-
-	kolisiini	-	noun	5	-	-	-	-	-
-	kollisio	-	noun	3	-	-	-	-	-
-	koloraatio	-	noun	3	-	-	-	-	-
-	kommemoraatio	-	noun	3	-	-	-	-	-
-	kommentaatio	-	noun	3	-	-	-	-	-
-	kommersialismi	-	noun	5	-	-	-	-	-
-	komparabiliteetti	-	noun	5	tt:t	-	-	-	-
-	komparatisti	-	noun	5	-	-	-	-	-
-	kompetitio	-	noun	3	-	-	-	-	-
-	komplimentti	-	noun	5	tt:t	-	-	-	-
-	komponisti	-	noun	5	-	-	-	-	-
-	kondrodermatiitti	-	noun	5	tt:t	-	-	-	-
-	kondroitiini	-	noun	5	-	-	-	-	-
-	konfessionalismi	-	noun	5	-	-	-	-	-
-	konfidenssi	-	noun	5	-	-	-	-	-
-	konformisti	-	noun	5	-	-	-	-	-
-	konformiteetti	-	noun	5	tt:t	-	-	-	-
-	konfrontaatio	-	noun	3	-	-	-	-	-
-	konkurrentti	-	noun	5	tt:t	-	-	-	-
-	konsangviniteetti	-	noun	5	tt:t	-	-	-	-
-	konsekvenssi	-	noun	5	-	-	-	-	-
-	konservaatio	-	noun	3	-	-	-	-	-
-	konsideraatio	-	noun	3	-	-	-	-	-
-	konspiraattori	-	noun	6	-	-	-	-	-
-	konstellaatio	-	noun	3	-	-	-	-	-
-	konsumentti	-	noun	5	tt:t	-	-	-	-
-	kontinuaatio	-	noun	3	-	-	-	-	-
-	kontinuiteetti	-	noun	5	tt:t	-	-	-	-
-	kontrapropositio	-	noun	3	-	-	-	-	-
-	kontrapulsaattori	-	noun	6	-	-	-	-	-
-	kontrarevoluutio	-	noun	3	-	-	-	-	-
-	kontraseptiivi	-	noun	5	-	-	-	-	-
-	konventionalisti	-	noun	5	-	-	-	-	-
-	konversaatio	-	noun	3	-	-	-	-	-
-	konversantti	-	noun	5	tt:t	-	-	-	-
-	koprostaasi	-	noun	5	-	-	-	-	-
-	kordooma	-	noun	10	-	-	-	-	-
-	koreologia	-	noun	12	-	-	-	-	-
-	korioamniitti	-	noun	5	tt:t	-	-	-	-
-	kormofyytti	-	noun	5	tt:t	-	-	-	-
-	koronaatio	-	noun	3	-	-	-	-	-
-	korpulenssi	-	noun	5	-	-	-	-	-
-	korrespondentti	-	noun	5	tt:t	-	-	-	-
-	kosmobiologia	-	noun	12	-	-	-	-	-
-	kostalgia	-	noun	12	-	-	-	-	-
-	kreaatio	-	noun	3	-	-	-	-	-
-	krediittori	-	noun	6	-	-	-	-	-
-	krepitaatio	-	noun	3	-	-	-	-	-
-	kretliini	-	noun	5	-	-	-	-	-
-	kretuliini	-	noun	5	-	-	-	-	-
-	kriminaliteetti	-	noun	5	tt:t	-	-	-	-
-	kristallisaatio	-	noun	3	-	-	-	-	-
-	kristallointi	-	noun	5	nt:nn	-	-	-	-
-	kromatofobia	-	noun	12	-	-	-	-	-
-	kromestesia	-	noun	12	-	-	-	-	-
-	kromofotografia	-	noun	12	-	-	-	-	-
-	kromosyytti	-	noun	5	-	front|back	-	-	-
-	kryestesia	-	noun	12	-	-	-	-	-
-	kryptanalyysi	-	noun	5	-	front|back	-	-	-
-	ksylografi	-	noun	5	-	-	-	-	-
-	kuluttajistuminen	-	noun	38	-	-	-	-	-
-	kuohija	-	noun	12	-	-	-	-	-
-	kusipää	-	adjective	18	-	-	-	-	-
-	kuukasvoisuus	-	noun	40	-	-	-	-	-
-	kvintaali	-	noun	5	-	-	-	-	-
-	kyfoskolioosi	-	noun	5	-	-	-	-	-
-	kylmäagglutiniini	-	noun	5	-	-	-	-	-
-	kystadenokarsinooma	-	noun	10	-	-	-	-	-
-	kystektomia	-	noun	12	-	-	-	-	-
-	kystostooma	-	noun	10	-	-	-	-	-
-	kystotomia	-	noun	12	-	-	-	-	-
-	labiliteetti	-	noun	5	tt:t	-	-	-	-
-	labiologia	-	noun	12	-	-	-	-	-
-	laboraatio	-	noun	3	-	-	-	-	-
-	laitostuminen	-	noun	38	-	-	-	-	-
-	lakonismi	-	noun	5	-	-	-	-	-
-	lalopatia	-	noun	12	-	-	-	-	-
-	laryngektomia	-	noun	12	-	-	-	-	-
-	laryngologia	-	noun	12	-	-	-	-	-
-	latriini	-	noun	5	-	-	-	-	-
-	lavoaari	-	noun	5	-	-	-	-	-
-	leftismi	-	noun	5	-	-	-	-	-
-	legalisti	-	noun	5	-	-	-	-	-
-	legaliteetti	-	noun	5	tt:t	-	-	-	-
-	legislaatio	-	noun	3	-	-	-	-	-
-	lekaasi	-	noun	5	-	-	-	-	-
-	lemmatisointi	-	noun	5	nt:nn	-	-	-	-
-	lenssi	-	noun	5	-	-	-	-	-
-	letaaligeeni	-	noun	5	-	front|back	-	-	-
-	leukomaiini	-	noun	5	-	-	-	-	-
-	liberaatio	-	noun	3	-	-	-	-	-
-	liberaliteetti	-	noun	5	tt:t	-	-	-	-
-	likvidaatio	-	noun	3	-	-	-	-	-
-	limitaatio	-	noun	3	-	-	-	-	-
-	lineaari	-	noun	5	-	-	-	-	-
-	lingvaali	-	noun	5	-	-	-	-	-
-	lipofuskiini	-	noun	5	-	-	-	-	-
-	litolatria	-	noun	12	-	-	-	-	-
-	litologia	-	noun	12	-	-	-	-	-
-	lobbyismi	-	noun	5	-	-	-	-	-
-	lobbyisti	-	noun	5	-	-	-	-	-
-	logismi	-	noun	5	-	-	-	-	-
-	logopatia	-	noun	12	-	-	-	-	-
-	lokaatio	-	noun	3	-	-	-	-	-
-	lokalisoija	-	noun	10	-	-	-	-	-
-	losangelesilainen	-	noun	38	-	-	-	-	-
-	lubrikaatio	-	noun	3	-	-	-	-	-
-	lubrikantti	-	noun	5	tt:t	-	-	-	-
-	luonnevikaisuus	-	noun	40	-	-	-	-	-
-	lusitanialainen	-	noun	38	-	-	-	-	-
-	luteiini	-	noun	5	-	-	-	-	-
-	lähentelijä	-	noun	12	-	-	-	-	-
-	lähteistö	-	noun	2	-	-	-	-	-
-	läikkyminen	-	noun	38	-	-	-	-	-
-	läppäplastia	-	noun	12	-	-	-	-	-
-	magalogi	-	noun	5	-	-	-	-	-
-	magneettienkefalografia	-	noun	12	-	-	-	-	-
-	magneettipelvimetria	-	noun	12	-	-	-	-	-
-	malokkluusio	-	noun	3	-	-	-	-	-
-	mandriini	-	noun	5	-	-	-	-	-
-	manieristi	-	noun	5	-	-	-	-	-
-	mariini	-	noun	5	-	-	-	-	-
-	maskaaminen	-	noun	38	-	-	-	-	-
-	materniteetti	-	noun	5	tt:t	-	-	-	-
-	matrikulaatio	-	noun	3	-	-	-	-	-
-	maturaatio	-	noun	3	-	-	-	-	-
-	medikamentti	-	noun	5	tt:t	-	-	-	-
-	mediokriteetti	-	noun	5	tt:t	-	-	-	-
-	medulloblastooma	-	noun	10	-	-	-	-	-
-	meikkis	-	noun	39	-	-	-	-	-
-	mekanisti	-	noun	5	-	-	-	-	-
-	meliorismi	-	noun	5	-	-	-	-	-
-	melioristi	-	noun	5	-	-	-	-	-
-	melomaani	-	noun	5	-	-	-	-	-
-	memoaari	-	noun	5	-	-	-	-	-
-	meningitofobia	-	noun	12	-	-	-	-	-
-	merismi	-	noun	5	-	-	-	-	-
-	metalloproteaasi	-	noun	5	-	-	-	-	-
-	metatarsaali	-	noun	5	-	-	-	-	-
-	meteorofobia	-	noun	12	-	-	-	-	-
-	metronyymi	-	noun	5	-	front|back	-	-	-
-	mikrobistaattinen	-	adjective	38	-	-	-	-	-
-	mikrofagi	-	noun	5	-	-	-	-	-
-	mikrofonia	-	noun	12	-	-	-	-	-
-	miksoskopia	-	noun	12	-	-	-	-	-
-	militaaristuminen	-	noun	38	-	-	-	-	-
-	milleniaali	-	noun	5	-	-	-	-	-
-	millennialisti	-	noun	5	-	-	-	-	-
-	mineraalistuminen	-	noun	38	-	-	-	-	-
-	misologia	-	noun	12	-	-	-	-	-
-	misoneismi	-	noun	5	-	-	-	-	-
-	mnemoniikka	-	noun	9	kk:k	-	-	-	-
-	mnemotekniikka	-	noun	9	kk:k	-	-	-	-
-	moderaatio	-	noun	3	-	-	-	-	-
-	moderationismi	-	noun	5	-	-	-	-	-
-	monokromia	-	noun	12	-	-	-	-	-
-	mononyymi	-	noun	5	-	front|back	-	-	-
-	monopolisti	-	noun	5	-	-	-	-	-
-	mopedisti	-	noun	5	-	-	-	-	-
-	morfologi	-	noun	5	-	-	-	-	-
-	mortifikaatio	-	noun	3	-	-	-	-	-
-	multiplikaatio	-	noun	3	-	-	-	-	-
-	multisensorisuus	-	noun	40	-	-	-	-	-
-	munapoikivuus	-	noun	40	-	-	-	-	-
-	murtautuminen	-	noun	38	-	-	-	-	-
-	musikologi	-	noun	5	-	-	-	-	-
-	mutabiliteetti	-	noun	5	tt:t	-	-	-	-
-	myelopatia	-	noun	12	-	-	-	-	-
-	myestesia	-	noun	12	-	-	-	-	-
-	myksooma	-	noun	10	-	-	-	-	-
-	myosarkooma	-	noun	10	-	-	-	-	-
-	myotonia	-	noun	12	-	-	-	-	-
-	mysofilia	-	noun	12	-	-	-	-	-
-	narkoanalyysi	-	noun	5	-	front|back	-	-	-
-	narkologi	-	noun	5	-	-	-	-	-
-	nasalisaatio	-	noun	3	-	-	-	-	-
-	nasoskopia	-	noun	12	-	-	-	-	-
-	nativisti	-	noun	5	-	-	-	-	-
-	nativiteetti	-	noun	5	tt:t	-	-	-	-
-	natriureesi	-	noun	5	-	-	-	-	-
-	naturalisaatio	-	noun	3	-	-	-	-	-
-	naturopatia	-	noun	12	-	-	-	-	-
-	nefroskopia	-	noun	12	-	-	-	-	-
-	negativismi	-	noun	5	-	-	-	-	-
-	nekatoriaasi	-	noun	5	-	-	-	-	-
-	nekrofagia	-	noun	12	-	-	-	-	-
-	nekromania	-	noun	12	-	-	-	-	-
-	neofilia	-	noun	12	-	-	-	-	-
-	neohesperidiini	-	noun	5	-	-	-	-	-
-	neolalia	-	noun	12	-	-	-	-	-
-	neologi	-	noun	5	-	-	-	-	-
-	nervositeetti	-	noun	5	tt:t	-	-	-	-
-	neurodivergentti	-	noun	5	tt:t	-	-	-	-
-	neurofibrooma	-	noun	10	-	-	-	-	-
-	neurotensiini	-	noun	5	-	-	-	-	-
-	neurotmeesi	-	noun	5	-	-	-	-	-
-	nietzscheläinen	-	noun	38	-	-	-	-	-
-	nigerilainen	-	noun	38	-	-	-	-	-
-	niskurointi	-	noun	5	nt:nn	-	-	-	-
-	nitrofyytti	-	noun	5	tt:t	-	-	-	-
-	nivaali	-	noun	5	-	-	-	-	-
-	nominaatio	-	noun	3	-	-	-	-	-
-	nominalisti	-	noun	5	-	-	-	-	-
-	nomologia	-	noun	12	-	-	-	-	-
-	nonkonformisti	-	noun	5	-	-	-	-	-
-	nonsenssi	-	noun	5	-	-	-	-	-
-	nosiseptori	-	noun	6	-	-	-	-	-
-	nosomania	-	noun	12	-	-	-	-	-
-	nuditeetti	-	noun	5	tt:t	-	-	-	-
-	nukleiini	-	noun	5	-	-	-	-	-
-	nullifikaatio	-	noun	3	-	-	-	-	-
-	nuoremmuus	-	noun	40	-	-	-	-	-
-	nurisija	-	noun	12	-	-	-	-	-
-	nyktofonia	-	noun	12	-	-	-	-	-
-	näpertelijä	-	noun	12	-	-	-	-	-
-	obedienssi	-	noun	5	-	-	-	-	-
-	obituaari	-	noun	5	-	-	-	-	-
-	oblikviteetti	-	noun	5	tt:t	-	-	-	-
-	obliteraatio	-	noun	3	-	-	-	-	-
-	oblitteraatio	-	noun	3	-	-	-	-	-
-	oblomovilaisuus	-	noun	40	-	-	-	-	-
-	observaatio	-	noun	3	-	-	-	-	-
-	obskurantismi	-	noun	5	-	-	-	-	-
-	obturaatio	-	noun	3	-	-	-	-	-
-	odynofobia	-	noun	12	-	-	-	-	-
-	ofiotoksiini	-	noun	5	-	-	-	-	-
-	oftalmologi	-	noun	5	-	-	-	-	-
-	oftalmotonometria	-	noun	12	-	-	-	-	-
-	okkasionalisti	-	noun	5	-	-	-	-	-
-	okkipitaalineuralgia	-	noun	12	-	-	-	-	-
-	okkultaatio	-	noun	3	-	-	-	-	-
-	okkupaatio	-	noun	3	-	-	-	-	-
-	oksidaasi	-	noun	5	-	-	-	-	-
-	oligoartriitti	-	noun	5	tt:t	-	-	-	-
-	oligodontia	-	noun	12	-	-	-	-	-
-	oligotrofi	-	noun	5	-	-	-	-	-
-	olisteesi	-	noun	5	-	-	-	-	-
-	olympolainen	-	noun	38	-	-	-	-	-
-	omainen	-	adjective	38	-	-	-	-	-
-	omentti	-	noun	5	tt:t	-	-	-	-
-	ominoosi	-	noun	5	-	-	-	-	-
-	ommatofobia	-	noun	12	-	-	-	-	-
-	omofagia	-	noun	12	-	-	-	-	-
-	onomatofobia	-	noun	12	-	-	-	-	-
-	onomatologia	-	noun	12	-	-	-	-	-
-	onomatomania	-	noun	12	-	-	-	-	-
-	ooforektomia	-	noun	12	-	-	-	-	-
-	opalisointi	-	noun	5	nt:nn	-	-	-	-
-	opiofobia	-	noun	12	-	-	-	-	-
-	opportuniteetti	-	noun	5	tt:t	-	-	-	-
-	opsoniini	-	noun	5	-	-	-	-	-
-	oraatio	-	noun	3	-	-	-	-	-
-	orfenadriinisitraatti	-	noun	5	tt:t	-	-	-	-
-	orkidektomia	-	noun	12	-	-	-	-	-
-	ornitofobia	-	noun	12	-	-	-	-	-
-	ortodoksismi	-	noun	5	-	-	-	-	-
-	ortostasia	-	noun	12	-	-	-	-	-
-	ortostatismi	-	noun	5	-	-	-	-	-
-	oseanografi	-	noun	5	-	-	-	-	-
-	osfresiofilia	-	noun	12	-	-	-	-	-
-	osfresiofobia	-	noun	12	-	-	-	-	-
-	osmofobia	-	noun	12	-	-	-	-	-
-	osseiini	-	noun	5	-	-	-	-	-
-	osteofyytti	-	noun	5	tt:t	-	-	-	-
-	osteotomia	-	noun	12	-	-	-	-	-
-	otiatria	-	noun	12	-	-	-	-	-
-	ovariektomia	-	noun	12	-	-	-	-	-
-	palifrasia	-	noun	12	-	-	-	-	-
-	paligrafia	-	noun	12	-	-	-	-	-
-	palileksia	-	noun	12	-	-	-	-	-
-	palilogia	-	noun	12	-	-	-	-	-
-	palinleksia	-	noun	12	-	-	-	-	-
-	palliaatio	-	noun	3	-	-	-	-	-
-	pallovalvotomia	-	noun	12	-	-	-	-	-
-	panamerkanismi	-	noun	5	-	-	-	-	-
-	pankreaatti	-	noun	5	tt:t	-	-	-	-
-	pannikuliitti	-	noun	5	tt:t	-	-	-	-
-	panproktokolektomia	-	noun	12	-	-	-	-	-
-	panromanttisuus	-	noun	40	-	-	-	-	-
-	pantomimiikka	-	noun	9	kk:k	-	-	-	-
-	parafasia	-	noun	12	-	-	-	-	-
-	parafrasia	-	noun	12	-	-	-	-	-
-	paragnosia	-	noun	12	-	-	-	-	-
-	parakinesia	-	noun	12	-	-	-	-	-
-	parakinestesia	-	noun	12	-	-	-	-	-
-	paraleksia	-	noun	12	-	-	-	-	-
-	paralogia	-	noun	12	-	-	-	-	-
-	parapraksia	-	noun	12	-	-	-	-	-
-	parateresiomania	-	noun	12	-	-	-	-	-
-	paratonia	-	noun	12	-	-	-	-	-
-	paratymia	-	noun	12	-	-	-	-	-
-	paristi	-	noun	5	-	-	-	-	-
-	parkaasi	-	noun	5	-	-	-	-	-
-	parodontoosi	-	noun	5	-	-	-	-	-
-	pasifikaatio	-	noun	3	-	-	-	-	-
-	patofreneesi	-	noun	5	-	-	-	-	-
-	patogeenisuus	-	noun	40	-	-	-	-	-
-	patogeenisyys	-	noun	40	-	-	-	-	-
-	patroiofobia	-	noun	12	-	-	-	-	-
-	pentti	-	noun	5	tt:t	-	-	-	-
-	peotillomania	-	noun	12	-	-	-	-	-
-	perikardiektomia	-	noun	12	-	-	-	-	-
-	perisyytti	-	noun	5	-	front|back	-	-	-
-	peritonismi	-	noun	5	-	-	-	-	-
-	perkutaaninen	-	adjective	38	-	-	-	-	-
-	permanenssi	-	noun	5	-	-	-	-	-
-	peronisti	-	noun	5	-	-	-	-	-
-	personaali	-	noun	5	-	-	-	-	-
-	petrifikaatti	-	noun	5	tt:t	-	-	-	-
-	petrogrammi	-	noun	5	-	-	-	-	-
-	piktografi	-	noun	5	-	-	-	-	-
-	pilotsignaali	-	noun	5	-	-	-	-	-
-	pinealooma	-	noun	10	-	-	-	-	-
-	planetologi	-	noun	5	-	-	-	-	-
-	planomania	-	noun	12	-	-	-	-	-
-	pleomorfia	-	noun	12	-	-	-	-	-
-	plutolatria	-	noun	12	-	-	-	-	-
-	pneumektomia	-	noun	12	-	-	-	-	-
-	pollakiuria	-	noun	12	-	-	-	-	-
-	pollinaatio	-	noun	3	-	-	-	-	-
-	polluutio	-	noun	3	-	-	-	-	-
-	polykromia	-	noun	12	-	-	-	-	-
-	polyserosiitti	-	noun	5	tt:t	-	-	-	-
-	polysomnografia	-	noun	12	-	-	-	-	-
-	pornolagnia	-	noun	12	-	-	-	-	-
-	portlandinsementti	-	noun	5	tt:t	-	-	-	-
-	predispositio	-	noun	3	-	-	-	-	-
-	preformaatio	-	noun	3	-	-	-	-	-
-	prematuriteetti	-	noun	5	tt:t	-	-	-	-
-	premedikaatio	-	noun	3	-	-	-	-	-
-	prerafaeliitti	-	noun	5	tt:t	-	-	-	-
-	prerogatiivi	-	noun	5	-	-	-	-	-
-	presbyfonia	-	noun	12	-	-	-	-	-
-	presbyofrenia	-	noun	12	-	-	-	-	-
-	preseniiliys	-	noun	40	-	-	-	-	-
-	preservaatio	-	noun	3	-	-	-	-	-
-	presipitiini	-	noun	5	-	-	-	-	-
-	presisio	-	noun	3	-	-	-	-	-
-	pressostaatti	-	noun	5	tt:t	-	-	-	-
-	presuppositio	-	noun	3	-	-	-	-	-
-	pretendentti	-	noun	5	tt:t	-	-	-	-
-	preventiikka	-	noun	9	kk:k	-	-	-	-
-	preventiivi	-	noun	5	-	-	-	-	-
-	primitiiviys	-	noun	40	-	-	-	-	-
-	produktiivi	-	noun	5	-	-	-	-	-
-	produktiivius	-	noun	40	-	-	-	-	-
-	profiloija	-	noun	10	-	-	-	-	-
-	profuusio	-	noun	3	-	-	-	-	-
-	prohibitio	-	noun	3	-	-	-	-	-
-	prohibitionismi	-	noun	5	-	-	-	-	-
-	prohibitionisti	-	noun	5	-	-	-	-	-
-	prokalsitoniini	-	noun	5	-	-	-	-	-
-	prokkis	-	noun	39	-	-	-	-	-
-	proklamaatio	-	noun	3	-	-	-	-	-
-	proktoskopia	-	noun	12	-	-	-	-	-
-	prolongaatio	-	noun	3	-	-	-	-	-
-	properdiini	-	noun	5	-	-	-	-	-
-	proprioreseptori	-	noun	6	-	-	-	-	-
-	protamiini	-	noun	5	-	-	-	-	-
-	proteoglykaanisynteesi	-	noun	5	-	front	-	-	-
-	proteoosi	-	noun	5	-	-	-	-	-
-	protruusio	-	noun	3	-	-	-	-	-
-	psellismi	-	noun	5	-	-	-	-	-
-	pseudestesia	-	noun	12	-	-	-	-	-
-	pseudoandronyymi	-	noun	5	-	front|back	-	-	-
-	pseudogyneonyymi	-	noun	5	-	front|back	-	-	-
-	pseudonomania	-	noun	12	-	-	-	-	-
-	pseudonormalisaatio	-	noun	3	-	-	-	-	-
-	psykografi	-	noun	5	-	-	-	-	-
-	psykroalgia	-	noun	12	-	-	-	-	-
-	psykropofobia	-	noun	12	-	-	-	-	-
-	ptyaliini	-	noun	5	-	-	-	-	-
-	puerilismi	-	noun	5	-	-	-	-	-
-	puerperaalimastiitti	-	noun	5	tt:t	-	-	-	-
-	puhelinskatalogia	-	noun	12	-	-	-	-	-
-	purgatiivi	-	noun	5	-	-	-	-	-
-	purifikaatio	-	noun	3	-	-	-	-	-
-	puskisto	-	noun	2	-	-	-	-	-
-	pussiitti	-	noun	5	tt:t	-	-	-	-
-	pyelostomia	-	noun	12	-	-	-	-	-
-	pyelostooma	-	noun	10	-	-	-	-	-
-	pyknofrasia	-	noun	12	-	-	-	-	-
-	pyknoosi	-	noun	5	-	-	-	-	-
-	pyoosi	-	noun	5	-	-	-	-	-
-	pyretriini	-	noun	5	-	-	-	-	-
-	pyrolagnia	-	noun	12	-	-	-	-	-
-	rabdomyooma	-	noun	10	-	-	-	-	-
-	radiestesia	-	noun	12	-	-	-	-	-
-	radiografi	-	noun	5	-	-	-	-	-
-	radiometria	-	noun	12	-	-	-	-	-
-	reagiini	-	noun	5	-	-	-	-	-
-	reaktivaatio	-	noun	3	-	-	-	-	-
-	reaktogeenisuus	-	noun	40	-	-	-	-	-
-	redistribuutio	-	noun	3	-	-	-	-	-
-	reflektori	-	noun	6	-	-	-	-	-
-	refrigeraatio	-	noun	3	-	-	-	-	-
-	reggiolaisuus	-	noun	40	-	-	-	-	-
-	regulaarisuus	-	noun	40	-	-	-	-	-
-	rehevähkö	-	adjective	1	-	-	-	-	-
-	reintegraatio	-	noun	3	-	-	-	-	-
-	rekompensaatio	-	noun	3	-	-	-	-	-
-	rekonstituutio	-	noun	3	-	-	-	-	-
-	rekurrenssi	-	noun	5	-	-	-	-	-
-	relaksiini	-	noun	5	-	-	-	-	-
-	relatiivius	-	noun	40	-	-	-	-	-
-	relativisti	-	noun	5	-	-	-	-	-
-	relativiteetti	-	noun	5	tt:t	-	-	-	-
-	renovaatio	-	noun	3	-	-	-	-	-
-	reorganisaatio	-	noun	3	-	-	-	-	-
-	reseptiivisyys	-	noun	40	-	-	-	-	-
-	reseptiiviys	-	noun	40	-	-	-	-	-
-	reseptiviteetti	-	noun	5	tt:t	-	-	-	-
-	residivismi	-	noun	5	-	-	-	-	-
-	residivisti	-	noun	5	-	-	-	-	-
-	resiprositeetti	-	noun	5	tt:t	-	-	-	-
-	respondentti	-	noun	5	tt:t	-	-	-	-
-	restauroija	-	noun	10	-	-	-	-	-
-	resultaatti	-	noun	5	tt:t	-	-	-	-
-	retardaatio	-	noun	3	-	-	-	-	-
-	retraktori	-	noun	6	-	-	-	-	-
-	revaskularisaatio	-	noun	3	-	-	-	-	-
-	revolutionismi	-	noun	5	-	-	-	-	-
-	rigidiys	-	noun	40	-	-	-	-	-
-	rikkaahko	-	adjective	1	-	-	-	-	-
-	rimppakinttu	-	adjective	1	tt:t	-	-	-	-
-	ritsatriptaanibentsoaatti	-	noun	5	tt:t	-	-	-	-
-	ritsotomia	-	noun	12	-	-	-	-	-
-	rivaliteetti	-	noun	5	tt:t	-	-	-	-
-	rivohko	-	adjective	1	-	-	-	-	-
-	rohkeahko	-	adjective	1	-	-	-	-	-
-	romanismi	-	noun	5	-	-	-	-	-
-	rosuvastatiini	-	noun	5	-	-	-	-	-
-	rotablaatio	-	noun	3	-	-	-	-	-
-	rotigotiini	-	noun	5	-	-	-	-	-
-	rousseaulainen	-	noun	38	-	-	-	-	-
-	rousseaulaisuus	-	noun	40	-	-	-	-	-
-	rumahko	-	adjective	1	-	-	-	-	-
-	russelilaisuus	-	noun	40	-	-	-	-	-
-	russifikaatio	-	noun	3	-	-	-	-	-
-	russomaani	-	noun	5	-	-	-	-	-
-	rypofagia	-	noun	12	-	-	-	-	-
-	rypofobia	-	noun	12	-	-	-	-	-
-	räikeähkö	-	adjective	1	-	-	-	-	-
-	rämäpää	-	adjective	18	-	-	-	-	-
-	santarmisto	-	noun	2	-	-	-	-	-
-	scientologi	-	noun	5	-	-	-	-	-
-	sekluusio	-	noun	3	-	-	-	-	-
-	seksopatia	-	noun	12	-	-	-	-	-
-	selatiini	-	noun	5	-	-	-	-	-
-	selatiini	-	noun	5	-	-	-	-	-
-	selektori	-	noun	6	-	-	-	-	-
-	sensationalismi	-	noun	5	-	-	-	-	-
-	sensitiviteetti	-	noun	5	tt:t	-	-	-	-
-	senssi	-	noun	5	-	-	-	-	-
-	sensualiteetti	-	noun	5	tt:t	-	-	-	-
-	septaaliablaatio	-	noun	3	-	-	-	-	-
-	sesessionisti	-	noun	5	-	-	-	-	-
-	sidekudostuminen	-	noun	38	-	-	-	-	-
-	siderodromofobia	-	noun	12	-	-	-	-	-
-	siderologia	-	noun	12	-	-	-	-	-
-	silminnäkemätön	-	adjective	34	tt:t	-	-	-	-
-	simultagnosia	-	noun	12	-	-	-	-	-
-	singalilainen	-	noun	38	-	-	-	-	-
-	singulotomia	-	noun	12	-	-	-	-	-
-	sitomania	-	noun	12	-	-	-	-	-
-	skatofilia	-	noun	12	-	-	-	-	-
-	skematismi	-	noun	5	-	-	-	-	-
-	skitsotyymi	-	noun	5	-	front|back	-	-	-
-	sklerektomia	-	noun	12	-	-	-	-	-
-	sklerooma	-	noun	10	-	-	-	-	-
-	skopofilia	-	noun	12	-	-	-	-	-
-	skrutiini	-	noun	5	-	-	-	-	-
-	somatologia	-	noun	12	-	-	-	-	-
-	sonometri	-	noun	5	-	-	-	-	-
-	sonorisuus	-	noun	40	-	-	-	-	-
-	sosiologismi	-	noun	5	-	-	-	-	-
-	spermatofyytti	-	noun	5	tt:t	-	-	-	-
-	spermiogeneesi	-	noun	5	-	front|back	-	-	-
-	spesiaalisuus	-	noun	40	-	-	-	-	-
-	spesiaalius	-	noun	40	-	-	-	-	-
-	spirituaali	-	noun	5	-	-	-	-	-
-	spondylartropatia	-	noun	12	-	-	-	-	-
-	spondyloartriitti	-	noun	5	tt:t	-	-	-	-
-	spondyloartropatia	-	noun	12	-	-	-	-	-
-	spondylolyysi	-	noun	5	-	front|back	-	-	-
-	spondyloptoosi	-	noun	5	-	-	-	-	-
-	stalakmiitti	-	noun	5	tt:t	-	-	-	-
-	stapediolyysi	-	noun	5	-	front|back	-	-	-
-	steatokystooma	-	noun	10	-	-	-	-	-
-	steatoosi	-	noun	5	-	-	-	-	-
-	sternotomia	-	noun	12	-	-	-	-	-
-	stipulaatio	-	noun	3	-	-	-	-	-
-	strangulaatio	-	noun	3	-	-	-	-	-
-	stranguria	-	noun	12	-	-	-	-	-
-	subjektivaatio	-	noun	3	-	-	-	-	-
-	suffisienssi	-	noun	5	-	-	-	-	-
-	sufisti	-	noun	5	-	-	-	-	-
-	suisidologia	-	noun	12	-	-	-	-	-
