-	Basic	-	proper	5	-	-	-	-	-
-	C#	-	proper	XX	-	-	-	-	-
-	C++	-	proper	10B	-	-	-	-	-
-	Fortran	-	proper	6	-	-	-	-	-
-	HTML	-	proper	10B	-	-	-	-	-
-	JSON	-	proper	10B	-	-	-	-	-
-	Java	-	proper	9	-	-	-	-	-
-	JavaScript	-	proper	5	-	-	-	-	-
-	Perl	-	proper	5	-	-	-	-	-
-	Python	-	proper	6	-	-	-	-	-
-	Python3	-	proper	8B	-	-	-	-	-
-	Visual Basic	-	proper	5	-	-	-	-	-
-	XML	-	proper	10B	-	-	-	-	-
