-	Ainoa	-	proper	15	-	-	-	-	-
-	Citycenter	-	proper	6	-	-	-	-	-
-	Entresse	-	proper	8	-	-	-	-	-
-	Forum	-	proper	6	-	-	-	-	-
-	Ideapark	-	proper	5	-	-	-	-	-
-	Itis	-	proper	39	-	-	-	-	-
-	Kampin keskus	-	proper	39	-	-	-	-	-
-	Kamppi	-	proper	5	pp:p	-	-	-	-
-	Lanterna	-	proper	13	-	-	-	-	-
-	Redi	-	proper	5	-	-	-	-	-
-	Sello	-	proper	1	-	-	-	-	-
-	Tripla	-	proper	9	-	-	-	-	-
-	Espoon|tori	-	proper	5	-	-	-	-	-
-	Heikin|tori	-	proper	5	-	-	-	-	-
-	Lippu|laiva	-	proper	9	-	-	-	-	-
