-	Blink	-	proper	5	-	-	-	-	-
-	Chrome	-	proper	8	-	-	-	-	-
-	Chromium	-	proper	5	-	-	-	-	-
-	Edge	-	proper	8	-	-	-	-	-
-	Firefox	-	proper	5	-	-	-	-	-
-	Flow	-	proper	22|†5	-	-	-	-	-
-	Gecko	-	proper	1	-	-	-	-	-
-	IE	-	proper	18B	-	-	-	-	-
-	Opera	-	proper	13	-	-	-	-	-
-	Safari	-	proper	6	-	-	-	-	-
-	UC Browser	-	proper	6	-	-	-	-	-
-	WebKit	-	proper	5	-	-	-	-	-
