-	Mooses	-	proper	39	-	-	-	-	-
-	MrBeast	-	proper	5	-	-	-	-	-
-	Muska	-	proper	10	-	-	-	-	-
-	Octavianus	-	proper	39	-	-	-	-	-
-	Odysseus	-	proper	39	-	-	-	-	-
-	Origenes	-	proper	39|41	-	-	-	-	-
-	Oura	-	proper	10	-	-	-	-	-
-	Pachacuti	-	proper	5	-	-	-	-	-
-	Pachacútec	-	proper	5	-	-	-	-	-
-	Paleface	-	proper	8	-	-	-	-	-
-	Palpatine	-	proper	8	-	-	-	-	-
-	Pandora	-	proper	10|12	-	-	-	-	-
-	PewDiePie	-	proper	8|21	-	-	-	-	-
-	Pindaros	-	proper	39	-	-	-	-	-
-	Pink	-	proper	5	-	-	-	-	-
-	Pius	-	proper	39	-	-	-	-	-
-	Platon	-	proper	6	-	-	-	-	-
-	Plutarkhos	-	proper	1S	-	-	-	-	-
-	Plutarkhos	-	proper	39|†5	-	-	-	-	-
-	Polybios	-	proper	39	-	-	-	-	-
-	Pompeius	-	proper	39	-	-	-	-	-
-	Porfyrios	-	proper	1S	-	-	-	-	-
-	Porfyrios	-	proper	39|†5	-	-	-	-	-
-	Praksiteles	-	proper	39|41	-	-	-	-	-
-	Prince	-	proper	8	-	-	-	-	-
-	ProZD	-	proper	18B	-	-	-	-	-
-	Ptolemaios	-	proper	1S	-	-	-	-	-
-	Ptolemaios	-	proper	39|†5	-	-	-	-	-
-	Putler	-	proper	6	-	-	-	-	-
-	Pythagoras	-	proper	39|41	-	-	-	-	-
-	Ramses	-	proper	39|41	-	-	-	-	-
-	Rava	-	proper	9	-	-	-	-	-
-	SSSniperWolf	-	proper	5	-	-	-	-	-
-	Saladin	-	proper	5	-	-	-	-	-
-	Sapfo	-	proper	1	-	-	-	-	-
-	Saruman	-	proper	5	-	-	-	-	-
-	Seleukos	-	proper	39	-	-	-	-	-
-	Severus	-	proper	39	-	-	-	-	-
-	Shakira	-	proper	13	-	-	-	-	-
-	Signmark	-	proper	5	-	-	-	-	-
-	Simonides	-	proper	39|41	-	-	-	-	-
-	Skanderbeg	-	proper	5	-	-	-	-	-
-	Sofokles	-	proper	39|41	-	-	-	-	-
-	Sokrates	-	proper	39|41	-	-	-	-	-
-	Spede	-	proper	8	-	-	-	-	-
-	Steen1	-	proper	31B	-	-	-	-	-
-	Stevie Wonder	-	proper	6	-	-	-	-	-
-	Strabon	-	proper	?6	-	-	-	-	-
-	Tartsa	-	proper	9	-	-	-	-	-
-	Tarzan	-	proper	6	-	-	-	-	-
-	Thales	-	proper	39|41	-	-	-	-	-
-	Themistokles	-	proper	39|41	-	-	-	-	-
-	Theodosius	-	proper	39	-	-	-	-	-
-	Theofrastos	-	proper	39	-	-	-	-	-
-	Theokritos	-	proper	39	-	-	-	-	-
-	Thukydides	-	proper	39|41	-	-	-	-	-
-	Thutmosis	-	proper	39	-	-	-	-	-
-	Tiberius	-	proper	39	-	-	-	-	-
-	Tito	-	proper	1	-	-	-	-	-
-	Titus	-	proper	39	-	-	-	-	-
-	Toad	-	proper	5	-	-	-	-	-
-	Trajanus	-	proper	39	-	-	-	-	-
-	Tuhkimo	-	proper	2	-	-	-	-	-
-	Tuksu	-	proper	1	-	-	-	-	-
-	Tutankhamon	-	proper	5	-	-	-	-	-
-	Tutankhamun	-	proper	5	-	-	-	-	-
-	UKK	-	proper	18B	-	-	-	-	-
-	Usher	-	proper	6	-	-	-	-	-
-	Vickan	-	proper	?6	-	-	-	-	-
-	Voldemort	-	proper	5	-	-	-	-	-
-	Väinämöinen	-	proper	38	-	-	-	-	-
-	Wayland	-	proper	5	-	-	-	-	-
-	Weeknd	-	proper	5	-	-	-	-	-
-	Xena	-	proper	9	-	-	-	-	-
-	Zack	-	proper	5	-	-	-	-	-
-	Zarathustra	-	proper	10|12	-	-	-	-	-
-	Zenon	-	proper	6	-	-	-	-	-
-	Zorro	-	proper	1	-	-	-	-	-
-	Ötzi	-	proper	5	-	-	-	-	-
-	Iso-Arska	-	proper	9	-	-	-	-	-
-	Jay-Z	-	proper	10B	-	-	-	-	-
-	Kublai-kaani	-	proper	5	-	-	-	-	-
-	Tšingis-kaani	-	proper	5	-	-	-	-	-
-	Getto|masa	-	proper	9	-	-	-	-	-
Cap	edes	-	proper	41	-	-	-	-	10.000
Cap	idas	-	proper	41	-	-	-	-	10.000
Cap	ides	-	proper	41	-	-	-	-	10.000
Cap	kles	-	proper	41	-	-	-	-	4.000
Cap	krates	-	proper	39|41	-	-	-	-	4.000
Cap	kritos	-	proper	39	-	-	-	-	4.000
