-	Armando	-	proper	1	-	-	-	-	-
-	Armas	-	proper	39	-	-	-	-	-
-	Armi	-	proper	5	-	-	-	-	-
-	Armin	-	proper	5	-	-	-	-	-
-	Arnaud	-	proper	22|?5	-	-	-	-	-
-	Arne	-	proper	8	-	-	-	-	-
-	Arno	-	proper	1	-	-	-	-	-
-	Arnold	-	proper	5	-	-	-	-	-
-	Aron	-	proper	6	-	-	-	-	-
-	Arska	-	proper	9	-	-	-	-	-
-	Artem	-	proper	5	-	-	-	-	-
-	Arthur	-	proper	6	-	-	-	-	-
-	Artjom	-	proper	5	-	-	-	-	-
-	Arto	-	proper	1	-	-	-	-	-
-	Arttu	-	proper	1	tt:t	-	-	-	-
-	Artturi	-	proper	6	-	-	-	-	-
-	Artur	-	proper	5	-	-	-	-	-
-	Arturo	-	proper	2	-	-	-	-	-
-	Arvi	-	proper	5	-	-	-	-	-
-	Arvid	-	proper	5	-	-	-	-	-
-	Arvo	-	proper	1	-	-	-	-	-
-	Asa	-	proper	9	-	-	-	-	-
-	Asami	-	proper	5	-	-	-	-	-
-	Asbjørn	-	proper	5	-	-	-	-	-
-	Asier	-	proper	5	-	-	-	-	-
-	Asko	-	proper	1	-	-	-	-	-
-	Aslak	-	proper	5	-	-	-	-	-
-	Asmo	-	proper	1	-	-	-	-	-
-	Asser	-	proper	6	-	-	-	-	-
-	Asta	-	proper	9	-	-	-	-	-
-	Astrid	-	proper	22|?5	-	-	-	-	-
-	Asuka	-	proper	10	-	-	-	-	-
-	Atanas	-	proper	39	-	-	-	-	-
-	Atik	-	proper	5	-	-	-	-	-
-	Atle	-	proper	8	-	-	-	-	-
-	Atsushi	-	proper	5	-	-	-	-	-
-	Atte	-	proper	8	tt:t	-	-	-	-
-	Attila	-	proper	13	-	-	-	-	-
-	Attilio	-	proper	3	-	-	-	-	-
-	Audrey	-	proper	21	-	-	i|y	-	-
-	August	-	proper	5	-	-	-	-	-
-	Auguste	-	proper	8	-	-	-	-	-
-	Augustin	-	proper	5	-	-	-	-	-
-	Augusto	-	proper	1	-	-	-	-	-
-	Augustus	-	proper	39	-	-	-	-	-
-	Aukusti	-	proper	5	-	-	-	-	-
-	Auli	-	proper	5	-	-	-	-	-
-	Aulikki	-	proper	5	kk:k	-	-	-	-
-	Aulis	-	proper	39	-	-	-	-	-
-	Aune	-	proper	8	-	-	-	-	-
-	Aura	-	proper	9	-	-	-	-	-
-	Aurora	-	proper	10	-	-	-	-	-
-	Auvo	-	proper	1	-	-	-	-	-
-	Axel	-	proper	6	-	-	-	-	-
-	Aya	-	proper	9	-	-	-	-	-
-	Ayumi	-	proper	5	-	-	-	-	-
-	Baldassare	-	proper	8	-	-	-	-	-
-	Balázs	-	proper	5	-	-	-	-	-
-	Barack	-	proper	5	-	-	-	-	-
-	Barbara	-	proper	13	-	-	-	-	-
-	Barbora	-	proper	10	-	-	-	-	-
-	Barbra	-	proper	9	-	-	-	-	-
-	Barbro	-	proper	1	-	-	-	-	-
-	Barry	-	proper	1	-	-	-	-	-
-	Bart	-	proper	5	-	-	-	-	-
-	Bartolomeo	-	proper	3	-	-	-	-	-
-	Bartolomé	-	proper	?21	-	-	-	-	-
-	Bartosz	-	proper	5	-	-	-	-	-
-	Bas	-	proper	22|?5	-	-	-	-	-
-	Basil	-	proper	5	-	-	-	-	-
-	Bastian	-	proper	5	-	-	-	-	-
-	Beat	-	proper	22|?5	-	-	-	-	-
-	Beata	-	proper	9	-	-	-	-	-
-	Beatrice	-	proper	8	-	-	-	-	-
-	Bedřich	-	proper	5	-	-	-	-	-
-	Belén	-	proper	5	-	-	-	-	-
-	Ben	-	proper	5	-	-	-	-	-
-	Benedetto	-	proper	1	tt:t	-	-	-	-
-	Benedictus	-	proper	39	-	-	-	-	-
-	Benedikt	-	proper	5	-	-	-	-	-
-	Bengt	-	proper	5	-	-	-	-	-
-	Benjamin	-	proper	5	-	-	-	-	-
-	Benny	-	proper	1	-	-	-	-	-
-	Benoît	-	proper	22|?5	-	-	-	-	-
-	Benson	-	proper	6	-	-	-	-	-
-	Bente	-	proper	8	-	-	-	-	-
-	Beppe	-	proper	8	-	-	-	-	-
-	Berit	-	proper	22|?5	-	-	-	-	-
-	Bernadette	-	proper	8	-	-	-	-	-
-	Bernard	-	proper	5	-	-	-	-	-
-	Bernardo	-	proper	1	-	-	-	-	-
-	Bernd	-	proper	5	-	-	-	-	-
-	Berndt	-	proper	5	-	-	-	-	-
-	Bernhard	-	proper	5	-	-	-	-	-
-	Bernt	-	proper	5	-	-	-	-	-
-	Bert	-	proper	5	-	-	-	-	-
-	Bertel	-	proper	?6	-	-	-	-	-
-	Bertil	-	proper	5	-	-	-	-	-
-	Bertrand	-	proper	5	-	-	-	-	-
-	Bettina	-	proper	13	-	-	-	-	-
-	Betty	-	proper	1	tt:t	-	-	-	-
-	Beyonce	-	proper	8	-	-	-	-	-
-	Biagio	-	proper	3	-	-	-	-	-
-	Bill	-	proper	5	-	-	-	-	-
-	Billy	-	proper	1	-	-	-	-	-
-	Birger	-	proper	6	-	-	-	-	-
-	Birgit	-	proper	5	-	-	-	-	-
-	Birgitta	-	proper	9	tt:t	-	-	-	-
-	Bjarne	-	proper	8	-	-	-	-	-
-	Bjarni	-	proper	5	-	-	-	-	-
-	Björn	-	proper	5	-	-	-	-	-
-	Bjørn	-	proper	5	-	-	-	-	-
-	Blaise	-	proper	8	-	front|back	-	-	-
-	Blanca	-	proper	9	-	-	-	-	-
-	Blaž	-	proper	5	-	-	-	-	-
-	Bo	-	proper	21	-	-	-	-	-
-	Bob	-	proper	5	-	-	-	-	-
-	Boban	-	proper	6	-	-	-	-	-
-	Bodil	-	proper	5	-	-	-	-	-
-	Bodo	-	proper	1	-	-	-	-	-
-	Bogdan	-	proper	?6	-	-	-	-	-
-	Bohdan	-	proper	?6	-	-	-	-	-
-	Bojan	-	proper	6	-	-	-	-	-
-	Bojana	-	proper	12	-	-	-	-	-
-	Bolesław	-	proper	5	-	-	-	-	-
-	Boris	-	proper	5|39	-	-	-	-	-
-	Borislav	-	proper	5	-	-	-	-	-
-	Borja	-	proper	10	-	-	-	-	-
-	Borna	-	proper	10	-	-	-	-	-
-	Borys	-	proper	39	-	-	-	-	-
-	Boštjan	-	proper	?6	-	-	-	-	-
-	Branislav	-	proper	5	-	-	-	-	-
-	Branko	-	proper	1	-	-	-	-	-
-	Brendan	-	proper	?6	-	-	-	-	-
-	Brian	-	proper	5	-	-	-	-	-
-	Brice	-	proper	8	-	-	-	-	-
-	Brigitte	-	proper	8	-	-	-	-	-
-	Brita	-	proper	9	-	-	-	-	-
-	Britney	-	proper	21	-	-	i|y	-	-
-	Britt	-	proper	5	-	-	-	-	-
-	Britta	-	proper	9	tt:t	-	-	-	-
-	Brock	-	proper	5	-	-	-	-	-
-	Bronisław	-	proper	5	-	-	-	-	-
-	Bror	-	proper	5	-	-	-	-	-
-	Bruce	-	proper	8	-	-	-	-	-
-	Bruno	-	proper	1	-	-	-	-	-
-	Bryan	-	proper	6	-	-	-	-	-
-	Burak	-	proper	5	-	-	-	-	-
