.*	|kuvioinen	-	adjective	38	-	-	-	-	3.000
.*	|kykyinen	-	adjective	38	-	-	-	-	3.000
.*	|kymppinen	-	adjective	38	-	-	-	-	3.000
.*	|käyttöinen	-	adjective	38	-	-	-	-	3.000
.*	|köyhä	-	adjective	10	-	-	-	-	3.000
.*	|laatuinen	-	adjective	38	-	-	-	-	3.000
.*	|lahtelainen	-	adjective	38	-	-	-	-	3.000
.*	|lainen	-	adjective	38	-	-	-	-	3.000
.*	|lehtinen	-	adjective	38	-	-	-	-	3.000
.*	|liikkeinen	-	adjective	38	-	-	-	-	3.000
.*	|liukoinen	-	adjective	38	-	-	-	-	3.000
.*	|lukuinen	-	adjective	38	-	-	-	-	3.000
.*	|luokkalainen	-	adjective	38	-	-	-	-	3.000
.*	|luonteinen	-	adjective	38	-	-	-	-	3.000
.*	|luontoinen	-	adjective	38	-	-	-	-	3.000
.*	|maalainen	-	adjective	38	-	-	-	-	3.000
.*	|mallinen	-	adjective	38	-	-	-	-	3.000
.*	|mielinen	-	adjective	38	-	-	-	-	3.000
.*	|mittainen	-	adjective	38	-	-	-	-	3.000
.*	|moinen	-	adjective	38	-	-	-	-	3.000
.*	|mukainen	-	adjective	38	-	-	-	-	3.000
.*	|muotoinen	-	adjective	38	-	-	-	-	3.000
.*	|muotoinen	-	adjective	38	-	-	-	-	3.000
.*	|määräinen	-	adjective	38	-	-	-	-	3.000
.*	|nahkainen	-	adjective	38	-	-	-	-	3.000
.*	|negatiivinen	-	adjective	38	-	-	-	-	3.000
.*	|oikeudellinen	-	adjective	38	-	-	-	-	3.000
.*	|omainen	-	adjective	38	-	-	-	-	3.000
.*	|opillinen	-	adjective	38	-	-	-	-	3.000
.*	|osainen	-	adjective	38	-	-	-	-	3.000
.*	|otteinen	-	adjective	38	-	-	-	-	3.000
.*	|painoinen	-	adjective	38	-	-	-	-	3.000
.*	|palkkainen	-	adjective	38	-	-	-	-	3.000
.*	|partainen	-	adjective	38	-	-	-	-	3.000
.*	|peitteinen	-	adjective	38	-	-	-	-	3.000
.*	|peräinen	-	adjective	38	-	-	-	-	3.000
.*	|piirteinen	-	adjective	38	-	-	-	-	3.000
.*	|pintainen	-	adjective	38	-	-	-	-	3.000
.*	|pitoinen	-	adjective	38	-	-	-	-	3.000
.*	|pituinen	-	adjective	38	-	-	-	-	3.000
.*	|pohjainen	-	adjective	38	-	-	-	-	3.000
.*	|poliittinen	-	adjective	38	-	-	-	-	3.000
.*	|positiivinen	-	adjective	38	-	-	-	-	3.000
.*	|puheinen	-	adjective	38	-	-	-	-	3.000
.*	|puinen	-	adjective	38	-	-	-	-	3.000
.*	|pukuinen	-	adjective	38	-	-	-	-	3.000
.*	|punainen	-	adjective	38	-	-	-	-	3.000
.*	|puoleinen	-	adjective	38	-	-	-	-	3.000
.*	|puolinen	-	adjective	38	-	-	-	-	3.000
.*	|päällysteinen	-	adjective	38	-	-	-	-	3.000
.*	|raitainen	-	adjective	38	-	-	-	-	3.000
.*	|rakenteinen	-	adjective	38	-	-	-	-	3.000
.*	|rakenteinen	-	adjective	38	-	-	-	-	3.000
.*	|rikas	-	adjective	41	kk:k	-	-	-	3.000
.*	|runkoinen	-	adjective	38	-	-	-	-	3.000
.*	|ruutuinen	-	adjective	38	-	-	-	-	3.000
.*	|saarelainen	-	adjective	38	-	-	-	-	3.000
.*	|sanainen	-	adjective	38	-	-	-	-	3.000
.*	|sidonnainen	-	adjective	38	-	-	-	-	3.000
.*	|sininen	-	adjective	38	-	-	-	-	3.000
.*	|sisäinen	-	adjective	38	-	-	-	-	3.000
.*	|sointinen	-	adjective	38	-	-	-	-	3.000
.*	|suinen	-	adjective	38	-	-	-	-	3.000
.*	|suomalainen	-	adjective	38	-	-	-	-	3.000
.*	|suuntainen	-	adjective	38	-	-	-	-	3.000
.*	|syntyinen	-	adjective	38	-	-	-	-	3.000
.*	|tahtinen	-	adjective	38	-	-	-	-	3.000
.*	|tahtoinen	-	adjective	38	-	-	-	-	3.000
.*	|taitoinen	-	adjective	38	-	-	-	-	3.000
.*	|tajuinen	-	adjective	38	-	-	-	-	3.000
.*	|takainen	-	adjective	38	-	-	-	-	3.000
.*	|taloudellinen	-	adjective	38	-	-	-	-	3.000
.*	|tapainen	-	adjective	38	-	-	-	-	3.000
.*	|tasoinen	-	adjective	38	-	-	-	-	3.000
.*	|tasoinen	-	adjective	38	-	-	-	-	3.000
.*	|taustainen	-	adjective	38	-	-	-	-	3.000
.*	|tautinen	-	adjective	38	-	-	-	-	3.000
.*	|tehoinen	-	adjective	38	-	-	-	-	3.000
.*	|tekninen	-	adjective	38	-	-	-	-	3.000
.*	|tekoinen	-	adjective	38	-	-	-	-	3.000
