-	Bolt	-	proper	5	-	-	-	-	-
-	DHL	-	proper	10B	-	-	-	-	-
-	DoorDash	-	proper	5	-	-	-	-	-
-	FedEx	-	proper	5	-	-	-	-	-
-	Foodora	-	proper	11	-	-	-	-	-
-	Itella	-	proper	13	-	-	-	-	-
-	PostNord	-	proper	5	-	-	-	-	-
-	Postmates	-	proper	5	-	-	-	-	-
-	UKMail	-	proper	5	-	-	-	-	-
-	UPS	-	proper	10B|5|5B	-	-	-	-	-
-	Uber	-	proper	6	-	-	-	-	-
-	Uber Eats	-	proper	5	-	-	-	-	-
-	Wolt	-	proper	5	-	-	-	-	-
