# Verbs
.*	skelija	-	noun	12	-	-	-	-	4.000
.*	skelijä	-	noun	12	-	-	-	-	4.000
.*	stelija	-	noun	12	-	-	-	-	4.000
.*	stelijä	-	noun	12	-	-	-	-	4.000
.*	aatio	-	noun	3	-	-	-	-	4.000
.*	äätiö	-	noun	3	-	-	-	-	4.000
.*	minen	-	noun	38	-	front|back	-	-	4.000
.*	iainen	-	noun	38	-	-	-	-	4.000
.*	iäinen	-	noun	38	-	-	-	-	4.000
.*	ijuus	-	noun	40	-	-	-	-	4.000
.*	ijyys	-	noun	40	-	-	-	-	4.000
.*	ajuus	-	noun	40	-	-	-	-	4.000
.*	äjyys	-	noun	40	-	-	-	-	4.000
.*	kkuus	-	noun	40	-	-	-	-	4.000
.*	kkyys	-	noun	40	-	-	-	-	4.000
.*	ttomuus	-	noun	40	-	-	-	-	4.000
.*	ttömyys	-	noun	40	-	-	-	-	4.000
.*	isuus	-	noun	40	-	-	-	-	4.000
.*	isyys	-	noun	40	-	-	-	-	4.000
.*	evuus	-	noun	40	-	-	-	-	4.000
.*	evyys	-	noun	40	-	-	-	-	4.000
.*	avuus	-	noun	40	-	-	-	-	4.000
.*	ävyys	-	noun	40	-	-	-	-	4.000
.*	ivuus	-	noun	40	-	-	-	-	4.000
.*	ivyys	-	noun	40	-	-	-	-	4.000
.*	ovuus	-	noun	40	-	-	-	-	4.000
.*	övyys	-	noun	40	-	-	-	-	4.000
.*	iikki	-	noun	5	kk:k	front|back	-	-	4.000
.*	aatti	-	noun	5	tt:t	-	-	-	4.000
.*	iitti	-	noun	5	tt:t	front|back	-	-	4.000
.*	ointi	-	noun	5	nt:nn	-	-	-	4.000
.*	öinti	-	noun	5	nt:nn	-	-	-	4.000
.*	eeraus	-	noun	39	-	-	-	-	4.000
.*	eeräys	-	noun	39	-	-	-	-	4.000
.*	aamo	-	noun	2	-	-	-	-	4.000
.*	äämö	-	noun	2	-	-	-	-	4.000
.*	ttamo	-	noun	2	-	-	-	-	4.000
.*	ttämö	-	noun	2	-	-	-	-	4.000
.*	stamo	-	noun	2	-	-	-	-	4.000
.*	stämö	-	noun	2	-	-	-	-	4.000
.*	öily	-	noun	2	-	-	-	-	4.000
.*	htely	-	noun	2	-	-	-	-	4.000
.*	htelu	-	noun	2	-	-	-	-	4.000
.*	stely	-	noun	2	-	-	-	-	4.000
.*	stelu	-	noun	2	-	-	-	-	4.000
.*	skely	-	noun	2	-	-	-	-	4.000
.*	skelu	-	noun	2	-	-	-	-	4.000
.*	ttely	-	noun	2	-	-	-	-	4.000
.*	ttelu	-	noun	2	-	-	-	-	4.000
.*	ttaus	-	noun	39	-	-	-	-	4.000
.*	ttäys	-	noun	39	-	-	-	-	4.000
.*	staus	-	noun	39	-	-	-	-	4.000
.*	stäys	-	noun	39	-	-	-	-	4.000
.*	htaus	-	noun	39	-	-	-	-	4.000
.*	htäys	-	noun	39	-	-	-	-	4.000
.*	skaus	-	noun	39	-	-	-	-	4.000
.*	skäys	-	noun	39	-	-	-	-	4.000
.*	isto	-	noun	1	-	-	-	-	5.000
.*	istö	-	noun	1	-	-	-	-	5.000
.*	|pitoisuus	-	noun	40	-	-	-	-	3.000
.*	|kuormallinen	-	noun	38	-	-	-	-	3.000
.*	|lastillinen	-	noun	38	-	-	-	-	3.000

# Nouns II
.*	glyfi	-	noun	5	-	-	-	-	4.000
.*	isti	-	noun	5	-	front|back	-	-	4.000
.*	ismi	-	noun	5	-	front|back	-	-	4.000
.*	logia	-	noun	12	-	-	-	-	4.000
.*	nomia	-	noun	12	-	-	-	-	4.000
.*	grafia	-	noun	12	-	-	-	-	4.000
.*	logi	-	noun	5	-	-	-	-	4.000
.*	nomi	-	noun	5	-	-	-	-	4.000
.*	grafi	-	noun	5	-	-	-	-	4.000
.*	oksidi	-	noun	6	-	-	-	-	4.000
.*	geeni	-	noun	5	-	front|back	-	-	4.000
.*	genia	-	noun	12	-	-	-	-	4.000
.*	gamia	-	noun	12	-	-	-	-	4.000
.*	nyymi	-	noun	5	-	-	-	-	4.000
.*	nymia	-	noun	12	-	-	-	-	4.000
.*	topia	-	noun	12	-	-	-	-	4.000
.*	tooppi	-	noun	5	-	-	-	-	4.000
.*	metria	-	noun	12	-	-	-	-	4.000
.*	metri	-	noun	5	-	front|back	-	-	4.000
.*	filia	-	noun	12	-	-	-	-	4.000
.*	fiili	-	noun	5	-	front|back	-	-	4.000
.*	sfääri	-	noun	5	-	-	-	-	4.000
.*	skopia	-	noun	12	-	-	-	-	4.000
.*	skooppi	-	noun	5	-	-	-	-	4.000
.*	fobia	-	noun	12	-	-	-	-	4.000
.*	fobi	-	noun	5	-	-	-	-	4.000
.*	foobikko	-	noun	4	kk:k	-	-	-	4.000
.*	tropia	-	noun	12	-	-	-	-	4.000
.*	trooppi	-	noun	5	-	-	-	-	4.000
