# Verbs
Lower+Va	ntata	-	verb	73	tt:t	-	-	-	10.000
Lower+Va	rkata	-	verb	73	kk:k	-	-	-	10.000
Lower+Va	rpata	-	verb	73	pp:p	-	-	-	10.000
Lower+Va	rrella	-	verb	67	rt:rr	-	-	-	10.000
Lower+Va	rstata	-	verb	73	-	-	-	-	10.000
Lower+Va	rtata	-	verb	73	tt:t	-	-	-	10.000
Lower+Va	sata	-	verb	73	-	-	-	-	10.000
Lower+Va	skata	-	verb	73	-	-	-	-	10.000
Lower+Va	skella	-	verb	67	-	-	-	-	10.000
Lower+Va	spata	-	verb	73	-	-	-	-	10.000
Lower+Va	stata	-	verb	73	-	-	-	-	10.000
Lower+Va	stella	-	verb	67	-	-	-	-	10.000
Lower+Va	stua	-	verb	52	-	-	-	-	10.000
Lower+Vä	dätä	-	verb	73	t:d	-	-	-	10.000
Lower+Vä	hdellä	-	verb	67	t:d	-	-	-	10.000
Lower+Vä	lkätä	-	verb	73	kk:k	-	-	-	10.000
Lower+Vä	llellä	-	verb	67	lt:ll	-	-	-	10.000
Lower+Vä	llistää	-	verb	53	-	-	-	-	10.000
Lower+Vä	lpätä	-	verb	73	pp:p	-	-	-	10.000
Lower+Vä	lstätä	-	verb	73	-	-	-	-	10.000
Lower+Vä	ltätä	-	verb	73	tt:t	-	-	-	10.000
Lower+Vä	mpätä	-	verb	73	pp:p	-	-	-	10.000
Lower+Vä	nkätä	-	verb	73	kk:k	-	-	-	10.000
Lower+Vä	nnellä	-	verb	67	nt:nn	-	-	-	10.000
Lower+Vä	nstätä	-	verb	73	-	-	-	-	10.000
Lower+Vä	ntätä	-	verb	73	tt:t	-	-	-	10.000
Lower+Vä	rkätä	-	verb	73	kk:k	-	-	-	10.000
Lower+Vä	rpätä	-	verb	73	pp:p	-	-	-	10.000
Lower+Vä	rrellä	-	verb	67	rt:rr	-	-	-	10.000
Lower+Vä	rstätä	-	verb	73	-	-	-	-	10.000
Lower+Vä	rtätä	-	verb	73	tt:t	-	-	-	10.000
Lower+Vä	skellä	-	verb	67	-	-	-	-	10.000
Lower+Vä	skätä	-	verb	73	-	-	-	-	10.000
Lower+Vä	spätä	-	verb	73	-	-	-	-	10.000
Lower+Vä	stellä	-	verb	67	-	-	-	-	10.000
Lower+Vä	styä	-	verb	52	-	-	-	-	10.000
Lower+Vä	stätä	-	verb	73	-	-	-	-	10.000
Num	-kertaistaa	-	verb	53	-	-	-	-	08.000
Num	-kertaistua	-	verb	52	-	-	-	-	08.000

# Nouns I
Va	lainen	-	noun	38	-	-	-	-	9.000
Vä	läinen	-	noun	38	-	-	-	-	9.000
.*	anssi	-	noun	5	-	-	-	-	9.000
.*	enssi	-	noun	5	-	front|back	-	-	9.000
Va	ttori	-	noun	6	-	-	-	-	10.000
Vä	tteri	-	noun	6	-	front	-	-	10.000
Va	tteri	-	noun	6	-	back	-	-	10.000
Va	ttari	-	noun	6	-	-	-	-	10.000
.*	iili	-	noun	6	-	front|back	-	-	9.000
.*	iivi	-	noun	5	-	front|back	-	-	9.000
.*	iini	-	noun	6	-	front|back	-	-	9.000
.*	aani	-	noun	6	-	-	-	-	9.000
.*	eeri	-	noun	6	-	front|back	-	-	9.000
.*	aari	-	noun	6	-	-	-	-	9.000
.*	iiri	-	noun	6	-	front|back	-	-	9.000
.*	iisi	-	noun	5	-	front|back	-	-	9.000
.*	ööri	-	noun	6	-	-	-	-	9.000
.*	ääri	-	noun	6	-	-	-	-	9.000
.*	eesi	-	noun	5	-	front|back	-	-	9.000
.*	uusi	-	noun	5	-	-	-	-	9.000
.*	uuri	-	noun	6	-	-	-	-	9.000
.*	yyri	-	noun	6	-	-	-	-	9.000
.*	oidi	-	noun	5	-	-	-	-	9.000
.*	oodi	-	noun	5	-	-	-	-	9.000
.*	isidi	-	noun	5	-	front|back	-	-	9.000
.*	ioni	-	noun	6	-	-	-	-	9.000
.*	ooma	-	noun	10	-	-	-	-	9.000
.*	yyli	-	noun	6	-	-	-	-	9.000
.*	aaja	-	noun	10	-	-	-	-	9.000
.*	ääjä	-	noun	10	-	-	-	-	9.000
.*	ttaja	-	noun	10	-	-	-	-	9.000
.*	ttäjä	-	noun	10	-	-	-	-	9.000
.*	staja	-	noun	10	-	-	-	-	9.000
.*	stäjä	-	noun	10	-	-	-	-	9.000
.*	oija	-	noun	10	-	-	-	-	9.000
.*	öijä	-	noun	10	-	-	-	-	9.000
.*	ttelija	-	noun	12	-	-	-	-	9.000
.*	ttelijä	-	noun	12	-	-	-	-	9.000
.*	skelija	-	noun	12	-	-	-	-	9.000
.*	skelijä	-	noun	12	-	-	-	-	9.000
.*	stelija	-	noun	12	-	-	-	-	9.000
.*	stelijä	-	noun	12	-	-	-	-	9.000
.*	aatio	-	noun	3	-	-	-	-	9.000
.*	äätiö	-	noun	3	-	-	-	-	9.000
.*	minen	-	noun	38	-	front|back	-	-	10.000
.*	iainen	-	noun	38	-	-	-	-	9.000
.*	iäinen	-	noun	38	-	-	-	-	9.000
.*	ijuus	-	noun	40	-	-	-	-	9.000
.*	ijyys	-	noun	40	-	-	-	-	9.000
.*	ajuus	-	noun	40	-	-	-	-	9.000
.*	äjyys	-	noun	40	-	-	-	-	9.000
.*	kkuus	-	noun	40	-	-	-	-	9.000
.*	kkyys	-	noun	40	-	-	-	-	9.000
.*	ttomuus	-	noun	40	-	-	-	-	9.000
.*	ttömyys	-	noun	40	-	-	-	-	9.000
.*	isuus	-	noun	40	-	-	-	-	9.000
.*	isyys	-	noun	40	-	-	-	-	9.000
.*	evuus	-	noun	40	-	-	-	-	9.000
.*	evyys	-	noun	40	-	-	-	-	9.000
.*	avuus	-	noun	40	-	-	-	-	9.000
.*	ävyys	-	noun	40	-	-	-	-	9.000
.*	ivuus	-	noun	40	-	-	-	-	9.000
.*	ivyys	-	noun	40	-	-	-	-	9.000
.*	ovuus	-	noun	40	-	-	-	-	9.000
.*	övyys	-	noun	40	-	-	-	-	9.000
.*	iikki	-	noun	5	kk:k	front|back	-	-	9.000
.*	aatti	-	noun	5	tt:t	-	-	-	9.000
.*	iitti	-	noun	5	tt:t	front|back	-	-	9.000
.*	ointi	-	noun	5	nt:nn	-	-	-	9.000
.*	öinti	-	noun	5	nt:nn	-	-	-	9.000
.*	eeraus	-	noun	39	-	-	-	-	9.000
.*	eeräys	-	noun	39	-	-	-	-	9.000
.*	aamo	-	noun	2	-	-	-	-	9.000
.*	äämö	-	noun	2	-	-	-	-	9.000
.*	ttamo	-	noun	2	-	-	-	-	9.000
.*	ttämö	-	noun	2	-	-	-	-	9.000
.*	stamo	-	noun	2	-	-	-	-	9.000
.*	stämö	-	noun	2	-	-	-	-	9.000
.*	öily	-	noun	2	-	-	-	-	9.000
.*	htely	-	noun	2	-	-	-	-	9.000
.*	htelu	-	noun	2	-	-	-	-	9.000
.*	stely	-	noun	2	-	-	-	-	9.000
.*	stelu	-	noun	2	-	-	-	-	9.000
.*	skely	-	noun	2	-	-	-	-	9.000
.*	skelu	-	noun	2	-	-	-	-	9.000
.*	ttely	-	noun	2	-	-	-	-	9.000
.*	ttelu	-	noun	2	-	-	-	-	9.000
.*	ttaus	-	noun	39	-	-	-	-	9.000
.*	ttäys	-	noun	39	-	-	-	-	9.000
.*	staus	-	noun	39	-	-	-	-	9.000
.*	stäys	-	noun	39	-	-	-	-	9.000
.*	htaus	-	noun	39	-	-	-	-	9.000
.*	htäys	-	noun	39	-	-	-	-	9.000
.*	skaus	-	noun	39	-	-	-	-	9.000
.*	skäys	-	noun	39	-	-	-	-	9.000
.*	isto	-	noun	1	-	-	-	-	9.000
.*	istö	-	noun	1	-	-	-	-	9.000
.*	|pitoisuus	-	noun	40	-	-	-	-	5.000
.*	|kuormallinen	-	noun	38	-	-	-	-	5.000
.*	|lastillinen	-	noun	38	-	-	-	-	5.000

# Nouns II
.*	glyfi	-	noun	5	-	-	-	-	9.000
.*	isti	-	noun	5	-	front|back	-	-	9.000
.*	ismi	-	noun	5	-	front|back	-	-	9.000
.*	logia	-	noun	12	-	-	-	-	9.000
.*	nomia	-	noun	12	-	-	-	-	9.000
.*	grafia	-	noun	12	-	-	-	-	9.000
